Filename,Latitude,Longitude,LSTM Prediction,ElasticNet Prediction
2024-12-08T01-31-48.974251Z_210_vnaData.s1p,-28.861802,122.52545,45.831177,37.05657704384497
2024-12-08T01-32-00.396018Z_210_vnaData.s1p,-28.861824,122.52541,68.646095,58.096274891707644
2024-12-08T01-32-11.763482Z_210_vnaData.s1p,-28.861819,122.525545,66.64998,65.63934503058654
2024-12-08T01-32-23.217356Z_210_vnaData.s1p,-28.861808,122.525648,57.27023,63.51701059743645
2024-12-08T01-32-46.168628Z_210_vnaData.s1p,-28.861806,122.525644,40.18792,43.08778498808212
2024-12-08T01-33-09.096020Z_210_vnaData.s1p,-28.861802,122.525646,46.21013,42.86398849608341
2024-12-08T01-33-20.518013Z_210_vnaData.s1p,-28.861802,122.525646,64.925,70.17518082122058
2024-12-08T01-33-31.922439Z_210_vnaData.s1p,-28.861802,122.525646,55.1021,111.15056864857458
2024-12-08T01-33-43.980072Z_210_vnaData.s1p,-28.861803,122.525646,54.99208,101.4480876891908
2024-12-08T01-33-55.381457Z_210_vnaData.s1p,-28.861803,122.525646,59.383606,112.85306449612662
2024-12-08T01-34-18.214050Z_210_vnaData.s1p,-28.861819,122.52564,45.118385,93.16485003429644
2024-12-08T01-34-29.656172Z_210_vnaData.s1p,-28.861828,122.525639,59.198853,118.6545664324172
2024-12-08T01-34-41.154191Z_210_vnaData.s1p,-28.861826,122.525634,62.343925,117.91502534319011
2024-12-08T01-35-04.007970Z_210_vnaData.s1p,-28.861826,122.525634,50.004368,94.20051427151367
2024-12-08T01-35-15.538147Z_210_vnaData.s1p,-28.861826,122.525634,45.10875,82.1780765958126
2024-12-08T01-35-38.323735Z_210_vnaData.s1p,-28.861821,122.525765,32.015335,61.002260683245396
2024-12-08T01-35-49.828779Z_210_vnaData.s1p,-28.861815,122.52591,40.044537,43.082761009402425
2024-12-08T01-36-01.318210Z_210_vnaData.s1p,-28.861818,122.52608,53.619717,107.94137986499153
2024-12-08T01-36-24.072462Z_210_vnaData.s1p,-28.861833,122.52634,48.44093,76.110834557302
2024-12-08T01-36-35.560964Z_210_vnaData.s1p,-28.86185,122.526469,41.28325,39.53207508062845
2024-12-08T01-36-58.471164Z_210_vnaData.s1p,-28.861856,122.526731,75.9888,92.66547901536558
2024-12-08T01-37-09.884666Z_210_vnaData.s1p,-28.861865,122.52687,67.06491,25.156187732507096
2024-12-08T01-37-21.264373Z_210_vnaData.s1p,-28.861871,122.526954,47.97785,7.398889837180789
2024-12-08T01-37-44.152650Z_210_vnaData.s1p,-28.861879,122.527164,33.86374,36.50177989768248
2024-12-08T01-37-55.691071Z_210_vnaData.s1p,-28.861893,122.527301,52.932735,29.873039202322353
2024-12-08T01-38-19.181099Z_210_vnaData.s1p,-28.861882,122.527314,9.0950575,28.04926396532988
2024-12-08T01-38-30.634823Z_210_vnaData.s1p,-28.861882,122.527315,3.814237,-0.6171386706757218
2024-12-08T01-38-42.132201Z_210_vnaData.s1p,-28.861885,122.527313,3.4009206,-17.24279439567524
2024-12-08T01-38-53.475088Z_210_vnaData.s1p,-28.861892,122.527318,0.2864417,-31.257269042664696
2024-12-08T01-39-16.372932Z_210_vnaData.s1p,-28.861887,122.527323,1.8989196,1.539888168296791
2024-12-08T01-39-39.222916Z_210_vnaData.s1p,-28.86188,122.527315,3.180524,-17.993614938091888
2024-12-08T01-39-50.757046Z_210_vnaData.s1p,-28.86188,122.527316,5.072094,-13.23671460915542
2024-12-08T01-40-13.614637Z_210_vnaData.s1p,-28.861886,122.527315,0.28725523,-11.454532967477633
2024-12-08T01-40-36.460426Z_210_vnaData.s1p,-28.861897,122.527318,0.35794005,1.569429544889907
2024-12-08T01-40-59.395577Z_210_vnaData.s1p,-28.861899,122.527317,18.42327,29.948298593627648
2024-12-08T01-41-10.896884Z_210_vnaData.s1p,-28.8619,122.527314,0.2866091,-7.980153593724957
2024-12-08T01-41-22.892288Z_210_vnaData.s1p,-28.861899,122.527313,0.26331443,-10.573410335817947
2024-12-08T01-41-45.801537Z_210_vnaData.s1p,-28.861896,122.527304,15.163888,4.370473664525463
2024-12-08T01-42-08.681148Z_210_vnaData.s1p,-28.861896,122.527304,10.002419,0.5381627059122494
2024-12-08T01-42-20.814069Z_210_vnaData.s1p,-28.861896,122.527304,19.717531,7.40828063014677
2024-12-08T01-42-32.227929Z_210_vnaData.s1p,-28.861897,122.527303,7.495209,-8.762950648138109
2024-12-08T01-42-43.597047Z_210_vnaData.s1p,-28.861895,122.52726,45.633263,28.96612517262884
2024-12-08T01-43-06.531960Z_210_vnaData.s1p,-28.861871,122.527025,54.060722,55.9115386665535
2024-12-08T01-43-29.986735Z_210_vnaData.s1p,-28.861862,122.526801,46.80784,48.64894122727347
2024-12-08T01-43-41.487064Z_210_vnaData.s1p,-28.861861,122.526663,58.59945,39.14182629548668
2024-12-08T01-44-04.331684Z_210_vnaData.s1p,-28.86186,122.526403,50.289818,7.223703235252586
2024-12-08T01-44-15.860384Z_210_vnaData.s1p,-28.861856,122.526277,24.426523,34.51977669709868
2024-12-08T01-44-39.329793Z_210_vnaData.s1p,-28.861852,122.525958,60.385456,55.14553014196506
2024-12-08T01-44-50.738157Z_210_vnaData.s1p,-28.861846,122.525807,65.51213,68.463570619635
2024-12-08T01-45-13.642309Z_210_vnaData.s1p,-28.861829,122.525516,28.80887,2.7304512632776152
2024-12-08T01-45-36.502731Z_210_vnaData.s1p,-28.861823,122.52542,49.374264,42.27470912435231
2024-12-08T01-45-47.986750Z_210_vnaData.s1p,-28.861819,122.525423,48.610504,39.05321162958816
2024-12-08T03-11-10.722412Z_210_vnaData.s1p,-28.861711,122.525855,55.28858,2.8167838325992705
2024-12-08T03-11-33.332777Z_210_vnaData.s1p,-28.861711,122.525855,49.20348,19.10617294127615
2024-12-08T03-11-44.874895Z_210_vnaData.s1p,-28.86171,122.525855,54.399506,25.517346709079177
2024-12-08T03-12-07.843986Z_210_vnaData.s1p,-28.8617,122.525859,57.77888,50.262678374300485
2024-12-08T03-12-19.213228Z_210_vnaData.s1p,-28.8617,122.525859,72.646454,68.51509516814167
2024-12-08T03-12-30.732254Z_210_vnaData.s1p,-28.8617,122.525859,71.65418,50.22063935882488
2024-12-08T03-12-53.607923Z_210_vnaData.s1p,-28.861699,122.525853,61.405838,32.38383058157444
2024-12-08T03-13-16.613068Z_210_vnaData.s1p,-28.861704,122.525845,49.43573,30.973663374380386
2024-12-08T03-13-28.087572Z_210_vnaData.s1p,-28.861682,122.525822,84.68906,70.69492944997083
2024-12-08T03-13-39.550238Z_210_vnaData.s1p,-28.861618,122.525688,63.375954,71.87264411260689
2024-12-08T03-13-50.928637Z_210_vnaData.s1p,-28.86154,122.525542,97.21647,107.05187352464277
2024-12-08T03-14-13.938744Z_210_vnaData.s1p,-28.861466,122.52541,61.920467,-3.8558308822458898
2024-12-08T03-14-36.727400Z_210_vnaData.s1p,-28.861443,122.525419,73.25572,77.33698481907943
2024-12-08T03-14-48.202277Z_210_vnaData.s1p,-28.861413,122.525392,68.71336,55.88157563832187
2024-12-08T03-14-59.722562Z_210_vnaData.s1p,-28.861388,122.525437,87.41819,92.9418931803003
2024-12-08T03-15-22.753915Z_210_vnaData.s1p,-28.861364,122.525406,76.80241,59.61706591773482
2024-12-08T03-15-45.165617Z_210_vnaData.s1p,-28.861485,122.525653,67.15784,86.35188311078645
2024-12-08T03-16-08.706633Z_210_vnaData.s1p,-28.86163,122.525921,68.764946,51.49464963312977
2024-12-08T03-16-21.332804Z_210_vnaData.s1p,-28.861605,122.525907,52.04291,69.69050539007101
2024-12-08T03-16-43.096513Z_210_vnaData.s1p,-28.861607,122.525906,55.94129,60.62727494940868
2024-12-08T03-17-05.940123Z_210_vnaData.s1p,-28.861609,122.525908,38.454144,54.03664604540833
2024-12-08T03-17-28.874511Z_210_vnaData.s1p,-28.861622,122.525906,42.61968,75.67496990807788
2024-12-08T03-17-40.300218Z_210_vnaData.s1p,-28.861623,122.525905,45.48165,56.384900475998386
2024-12-08T03-17-51.708027Z_210_vnaData.s1p,-28.861632,122.525902,51.179585,80.13492437875931
2024-12-08T03-18-03.166701Z_210_vnaData.s1p,-28.861618,122.525905,39.896507,70.92332992083615
2024-12-08T03-18-25.877420Z_210_vnaData.s1p,-28.861613,122.525907,47.97107,69.52013058823647
2024-12-08T03-18-49.018149Z_210_vnaData.s1p,-28.861613,122.525907,39.558228,37.959241516321605
2024-12-08T03-19-00.143065Z_210_vnaData.s1p,-28.861613,122.525907,42.27666,77.14482535033417
2024-12-08T03-19-11.878436Z_210_vnaData.s1p,-28.861613,122.525907,50.103065,63.43752633552288
2024-12-08T03-19-23.319492Z_210_vnaData.s1p,-28.861613,122.525907,62.825523,75.32150699342488
2024-12-08T03-19-46.508959Z_210_vnaData.s1p,-28.86162,122.525911,43.28229,64.63015293540148
2024-12-08T03-20-09.665247Z_210_vnaData.s1p,-28.86162,122.52591,44.762955,62.59461524308986
2024-12-08T03-20-20.928517Z_210_vnaData.s1p,-28.861621,122.525918,28.99325,40.4866531518325
2024-12-08T03-20-44.064495Z_210_vnaData.s1p,-28.861623,122.525916,57.358826,84.19887703021047
2024-12-08T03-21-06.828762Z_210_vnaData.s1p,-28.861711,122.526088,39.97506,38.69439170649552
2024-12-08T03-21-29.722936Z_210_vnaData.s1p,-28.861564,122.525784,33.989513,38.02918495192827
2024-12-08T03-21-41.342252Z_210_vnaData.s1p,-28.861489,122.52564,41.375805,61.26723499269573
2024-12-08T03-22-04.255459Z_210_vnaData.s1p,-28.861372,122.525401,50.872635,30.432321984448077
2024-12-08T03-22-27.052572Z_210_vnaData.s1p,-28.861246,122.5254,49.353134,49.330358973213464
2024-12-08T03-22-38.667398Z_210_vnaData.s1p,-28.861295,122.525453,62.12638,71.69878243863968
2024-12-08T03-22-50.195070Z_210_vnaData.s1p,-28.861349,122.525573,64.41506,73.66610280097186
2024-12-08T03-23-12.549489Z_210_vnaData.s1p,-28.861373,122.525653,26.760202,-121.40305225920605
2024-12-08T03-23-35.136833Z_210_vnaData.s1p,-28.861378,122.525653,59.303257,93.02877796243527
2024-12-08T03-23-59.866631Z_210_vnaData.s1p,-28.861378,122.525653,80.47672,84.8688273997559
2024-12-08T03-24-09.514907Z_210_vnaData.s1p,-28.861378,122.525653,72.007545,76.28557839698405
2024-12-08T03-24-32.368281Z_210_vnaData.s1p,-28.861378,122.525653,88.07898,80.65945787119858
2024-12-08T03-24-55.607037Z_210_vnaData.s1p,-28.861386,122.525664,116.6703,119.79173190962595
2024-12-08T03-25-18.268058Z_210_vnaData.s1p,-28.86138,122.525662,98.26044,94.17661982599446
2024-12-08T03-25-41.380371Z_210_vnaData.s1p,-28.861487,122.525858,42.77782,48.418777750582585
2024-12-08T03-26-04.545056Z_210_vnaData.s1p,-28.861643,122.526145,55.483982,78.91221261211314
2024-12-08T03-26-15.810634Z_210_vnaData.s1p,-28.861717,122.526272,56.2221,43.269895712611
2024-12-08T03-26-38.306505Z_210_vnaData.s1p,-28.861712,122.526252,69.276245,64.1822023334382
2024-12-08T03-26-49.772111Z_210_vnaData.s1p,-28.861715,122.526248,59.304565,37.67790544630825
2024-12-08T03-27-01.288195Z_210_vnaData.s1p,-28.861715,122.526248,29.914793,30.144130181671265
2024-12-08T03-27-24.090108Z_210_vnaData.s1p,-28.861717,122.526243,45.233944,82.86039975097006
2024-12-08T03-27-35.434040Z_210_vnaData.s1p,-28.861717,122.526243,64.18923,94.87812306077458
2024-12-08T03-27-59.164438Z_210_vnaData.s1p,-28.86172,122.526246,62.972515,87.41018819329238
2024-12-08T03-28-10.402010Z_210_vnaData.s1p,-28.86172,122.526246,37.197437,62.522987884497816
2024-12-08T03-28-33.469213Z_210_vnaData.s1p,-28.861727,122.526249,24.82933,32.69354906987803
2024-12-08T03-28-56.714791Z_210_vnaData.s1p,-28.861726,122.526251,45.2,39.91066588781503
2024-12-08T03-29-19.365717Z_210_vnaData.s1p,-28.861596,122.526045,36.235466,-5.0616318813017855
2024-12-08T03-29-30.886926Z_210_vnaData.s1p,-28.861526,122.525919,45.689846,61.54667727862533
2024-12-08T03-29-42.618613Z_210_vnaData.s1p,-28.861448,122.525768,52.64575,66.1378492373193
2024-12-08T03-30-05.471036Z_210_vnaData.s1p,-28.861312,122.525486,37.309563,24.0365454882635
2024-12-08T03-30-28.271330Z_210_vnaData.s1p,-28.861164,122.525377,65.53627,52.351758541044
2024-12-08T03-30-39.891069Z_210_vnaData.s1p,-28.861177,122.525431,48.893738,64.6575806022235
2024-12-08T03-31-02.715986Z_210_vnaData.s1p,-28.861213,122.525497,84.55855,100.64031797449785
2024-12-08T03-31-25.492289Z_210_vnaData.s1p,-28.86134,122.52574,67.333885,94.58587883578255
2024-12-08T03-31-48.454828Z_210_vnaData.s1p,-28.861393,122.525853,61.247257,99.38881352621614
2024-12-08T03-32-00.135475Z_210_vnaData.s1p,-28.86139,122.525854,44.65137,66.62302451800333
2024-12-08T03-32-11.478663Z_210_vnaData.s1p,-28.861384,122.52586,65.44069,60.61165259484902
2024-12-08T03-32-23.080467Z_210_vnaData.s1p,-28.861388,122.525867,54.77429,48.094079821404925
2024-12-08T03-32-45.960189Z_210_vnaData.s1p,-28.861388,122.525867,62.26902,88.13418120934614
2024-12-08T03-33-08.576596Z_210_vnaData.s1p,-28.861389,122.525863,70.30966,95.12225634956789
2024-12-08T03-33-20.087735Z_210_vnaData.s1p,-28.861386,122.525858,61.993423,91.42571195349797
2024-12-08T03-33-33.576349Z_210_vnaData.s1p,-28.861384,122.525862,63.082626,80.71449571231315
2024-12-08T03-33-43.339507Z_210_vnaData.s1p,-28.861386,122.525863,63.58386,67.38925089663044
2024-12-08T03-34-06.216719Z_210_vnaData.s1p,-28.861387,122.525864,55.09181,69.26132618664089
2024-12-08T03-34-28.922123Z_210_vnaData.s1p,-28.861425,122.525939,37.40884,52.68949643869902
2024-12-08T03-34-40.579317Z_210_vnaData.s1p,-28.861497,122.526078,57.16353,63.5876774605393
2024-12-08T03-34-52.163342Z_210_vnaData.s1p,-28.861563,122.526227,38.972717,36.92761373115058
2024-12-08T03-35-14.879618Z_210_vnaData.s1p,-28.861657,122.526355,40.063053,67.65455060668145
2024-12-08T03-35-37.751999Z_210_vnaData.s1p,-28.861737,122.526485,11.885321,7.2901661403816576
2024-12-08T03-35-49.307878Z_210_vnaData.s1p,-28.861741,122.526494,9.211396,3.857466768669582
2024-12-08T03-36-23.545697Z_210_vnaData.s1p,-28.861745,122.526488,17.058773,21.171483000876393
2024-12-08T03-36-34.970324Z_210_vnaData.s1p,-28.861748,122.526484,8.704659,24.776724684843526
2024-12-08T03-36-58.123693Z_210_vnaData.s1p,-28.861747,122.526484,16.983484,59.8119034549854
2024-12-08T03-37-09.373091Z_210_vnaData.s1p,-28.861745,122.52647,7.860863,27.024101643308285
2024-12-08T03-37-20.728711Z_210_vnaData.s1p,-28.861743,122.52646,19.21884,46.14004075494196
2024-12-08T03-37-32.325466Z_210_vnaData.s1p,-28.861744,122.52646,8.220327,27.96981006477006
2024-12-08T03-37-55.498903Z_210_vnaData.s1p,-28.861742,122.526472,9.748972,30.455148031045983
2024-12-08T03-38-06.900372Z_210_vnaData.s1p,-28.861739,122.526479,31.073269,13.4723806419262
2024-12-08T03-38-29.736303Z_210_vnaData.s1p,-28.861742,122.52648,21.95752,23.20657554322779
2024-12-08T03-38-41.200897Z_210_vnaData.s1p,-28.8617,122.526409,53.19029,27.784985634587812
2024-12-08T03-39-04.085491Z_210_vnaData.s1p,-28.861554,122.526123,52.70836,26.47310374609093
2024-12-08T03-39-26.860865Z_210_vnaData.s1p,-28.861405,122.525851,47.456966,54.02865748157761
2024-12-08T03-39-49.854047Z_210_vnaData.s1p,-28.861258,122.525571,47.17619,44.22399142783988
2024-12-08T03-40-01.423687Z_210_vnaData.s1p,-28.861193,122.525432,58.34382,36.6780630680034
2024-12-08T03-40-12.635808Z_210_vnaData.s1p,-28.861112,122.525364,71.047676,58.74011640548911
2024-12-08T03-40-23.992366Z_210_vnaData.s1p,-28.861045,122.525351,90.81351,82.79964879482029
2024-12-08T03-40-47.083467Z_210_vnaData.s1p,-28.861048,122.525332,104.27448,90.1231351172205
2024-12-08T03-41-11.073340Z_210_vnaData.s1p,-28.86105,122.525328,106.69738,119.56180089553203
2024-12-08T03-41-21.468260Z_210_vnaData.s1p,-28.861053,122.525326,92.481285,99.27613457553545
2024-12-08T03-41-32.910549Z_210_vnaData.s1p,-28.861053,122.525326,97.59242,95.68260254504901
2024-12-08T03-41-44.475502Z_210_vnaData.s1p,-28.861053,122.525326,94.3501,109.29837085306403
2024-12-08T03-42-07.835442Z_210_vnaData.s1p,-28.861037,122.525332,100.67156,96.04835781203855
2024-12-08T03-42-31.096002Z_210_vnaData.s1p,-28.86103,122.525345,103.705795,115.50866597479953
2024-12-08T03-42-42.600337Z_210_vnaData.s1p,-28.861022,122.525349,104.79482,115.45126018761565
2024-12-08T03-42-54.132083Z_210_vnaData.s1p,-28.861022,122.525349,103.65072,121.75489738976114
2024-12-08T03-43-16.823489Z_210_vnaData.s1p,-28.861022,122.525349,98.83118,97.09674246766323
2024-12-08T03-43-40.358614Z_210_vnaData.s1p,-28.861028,122.525355,95.32892,89.45065033403763
2024-12-08T03-43-52.025620Z_210_vnaData.s1p,-28.861028,122.525355,95.57943,82.15265285341673
2024-12-08T03-44-03.440090Z_210_vnaData.s1p,-28.86103,122.525356,93.93148,71.06953170917845
2024-12-08T03-44-26.238673Z_210_vnaData.s1p,-28.861024,122.525357,82.32486,78.0387484348868
2024-12-08T03-44-52.252808Z_210_vnaData.s1p,-28.861035,122.525361,100.78694,93.43566748160244
2024-12-08T03-45-01.073451Z_210_vnaData.s1p,-28.861034,122.525359,97.48035,81.44061971295469
2024-12-08T03-45-12.617355Z_210_vnaData.s1p,-28.861031,122.525388,82.38471,80.53938699640253
2024-12-08T03-45-35.542784Z_210_vnaData.s1p,-28.861108,122.525454,91.81562,104.03117097760355
2024-12-08T03-45-58.580666Z_210_vnaData.s1p,-28.861217,122.525713,68.80618,73.66905538044446
2024-12-08T03-46-09.849525Z_210_vnaData.s1p,-28.86128,122.525843,63.72859,92.92002315775052
2024-12-08T03-46-21.339605Z_210_vnaData.s1p,-28.861327,122.52594,105.561264,133.9206355107479
2024-12-08T03-46-44.376708Z_210_vnaData.s1p,-28.861329,122.525943,108.821335,119.77960873553462
2024-12-08T03-47-07.312327Z_210_vnaData.s1p,-28.861328,122.525942,69.77351,87.18732440431378
2024-12-08T03-47-29.854452Z_210_vnaData.s1p,-28.861329,122.525943,101.43915,127.16893120518327
2024-12-08T03-47-41.306212Z_210_vnaData.s1p,-28.861334,122.525944,69.49512,97.74190910192866
2024-12-08T03-48-04.340936Z_210_vnaData.s1p,-28.861334,122.525948,96.956924,94.71105442985152
2024-12-08T03-48-27.051307Z_210_vnaData.s1p,-28.86134,122.525957,117.38597,130.07886040125138
2024-12-08T03-48-50.154335Z_210_vnaData.s1p,-28.861339,122.52595,117.76332,118.19813221149406
2024-12-08T03-49-01.552114Z_210_vnaData.s1p,-28.861339,122.52595,98.74537,101.61897808334321
2024-12-08T03-49-24.186398Z_210_vnaData.s1p,-28.861407,122.526084,55.71743,71.26459435975315
2024-12-08T03-49-35.806298Z_210_vnaData.s1p,-28.86147,122.526221,79.06462,97.43986738436695
2024-12-08T03-49-58.928898Z_210_vnaData.s1p,-28.861614,122.526505,57.45048,62.42842329751495
2024-12-08T03-50-10.224188Z_210_vnaData.s1p,-28.861693,122.526643,64.527374,72.90387111655588
2024-12-08T03-50-21.686627Z_210_vnaData.s1p,-28.86175,122.526736,35.96105,44.371021098809265
2024-12-08T03-50-44.838259Z_210_vnaData.s1p,-28.861751,122.526735,33.716087,41.16930138709875
2024-12-08T03-51-18.770200Z_210_vnaData.s1p,-28.861744,122.526739,28.641783,34.950456196578656
2024-12-08T03-51-53.030665Z_210_vnaData.s1p,-28.861748,122.526735,23.685873,7.085698029093123
2024-12-08T03-52-04.515154Z_210_vnaData.s1p,-28.861747,122.526735,23.903385,22.96971100413003
2024-12-08T03-52-27.450560Z_210_vnaData.s1p,-28.861748,122.526735,22.432547,12.685001684425615
2024-12-08T03-52-50.737850Z_210_vnaData.s1p,-28.861738,122.526735,1.3365902,0.863307546046471
2024-12-08T03-53-01.792181Z_210_vnaData.s1p,-28.861738,122.526734,8.663269,-16.8928998809536
2024-12-08T03-53-13.110617Z_210_vnaData.s1p,-28.861742,122.52673,8.079196,-10.708215283098461
2024-12-08T03-53-24.613150Z_210_vnaData.s1p,-28.861704,122.526648,27.062805,10.784036490525864
2024-12-08T03-54-10.092940Z_210_vnaData.s1p,-28.861407,122.52608,67.57933,83.47309634745149
2024-12-08T03-54-21.255019Z_210_vnaData.s1p,-28.861337,122.525942,30.452864,48.91439078200507
2024-12-08T03-54-32.914850Z_210_vnaData.s1p,-28.861255,122.525786,33.48977,57.39188514343479
2024-12-08T03-54-55.940278Z_210_vnaData.s1p,-28.861124,122.525511,39.452793,54.863668782047526
2024-12-08T03-55-18.619730Z_210_vnaData.s1p,-28.861017,122.525364,61.05849,54.00833475268743
2024-12-08T03-55-30.170746Z_210_vnaData.s1p,-28.860939,122.525375,77.0141,91.84532309235152
2024-12-08T03-55-41.575703Z_210_vnaData.s1p,-28.861007,122.525468,88.62438,65.00521788521601
2024-12-08T03-56-04.729645Z_210_vnaData.s1p,-28.861025,122.525513,61.061382,76.33181317320415
2024-12-08T03-56-15.898791Z_210_vnaData.s1p,-28.861089,122.525645,54.718792,54.39262960881727
2024-12-08T03-56-27.451212Z_210_vnaData.s1p,-28.861151,122.525763,74.4669,76.01843410671037
2024-12-08T03-56-51.033009Z_210_vnaData.s1p,-28.861232,122.525913,62.274857,70.751204960118
2024-12-08T03-57-02.650555Z_210_vnaData.s1p,-28.861231,122.525913,62.91747,78.44768854371942
2024-12-08T03-57-14.035021Z_210_vnaData.s1p,-28.861231,122.525913,45.922703,58.93334219320002
2024-12-08T03-57-36.921843Z_210_vnaData.s1p,-28.861231,122.525913,73.32136,55.05041546362517
2024-12-08T03-57-59.875034Z_210_vnaData.s1p,-28.861227,122.525917,45.235424,61.907846519988766
2024-12-08T03-58-11.246569Z_210_vnaData.s1p,-28.86122,122.52591,52.859905,66.06795723799925
2024-12-08T03-58-22.660628Z_210_vnaData.s1p,-28.861221,122.525915,55.214554,64.50413456448672
2024-12-08T03-58-34.073013Z_210_vnaData.s1p,-28.861221,122.525916,55.69872,51.474936409440474
2024-12-08T03-59-19.982291Z_210_vnaData.s1p,-28.861203,122.525911,59.989212,60.003074265891925
2024-12-08T03-59-41.881350Z_210_vnaData.s1p,-28.861208,122.525908,50.05831,-142.11586295951392
2024-12-08T03-59-53.467409Z_210_vnaData.s1p,-28.86121,122.525914,56.01474,63.42443377025028
2024-12-08T04-00-16.365325Z_210_vnaData.s1p,-28.861361,122.526218,62.689808,64.0514183968069
2024-12-08T04-00-27.716636Z_210_vnaData.s1p,-28.861432,122.526354,72.62553,64.87643936316694
2024-12-08T04-00-51.359744Z_210_vnaData.s1p,-28.86159,122.526639,61.166763,69.07989270915517
2024-12-08T04-01-02.811867Z_210_vnaData.s1p,-28.861666,122.526764,60.332935,45.94440819893203
2024-12-08T04-01-25.560018Z_210_vnaData.s1p,-28.861773,122.527001,51.646137,40.2918385161853
2024-12-08T04-01-48.538965Z_210_vnaData.s1p,-28.861778,122.526996,24.433117,5.917276600612489
2024-12-08T04-02-11.341455Z_210_vnaData.s1p,-28.861771,122.527012,21.166988,11.160187070163822
2024-12-08T04-02-22.902758Z_210_vnaData.s1p,-28.861771,122.527012,30.468376,21.065412901723608
2024-12-08T04-02-45.796279Z_210_vnaData.s1p,-28.861763,122.527012,39.14818,37.72358503584712
2024-12-08T04-03-08.552032Z_210_vnaData.s1p,-28.861756,122.527012,51.20783,39.135368897633
2024-12-08T04-03-20.050748Z_210_vnaData.s1p,-28.861755,122.527013,47.685192,39.77386654877512
2024-12-08T04-03-31.469578Z_210_vnaData.s1p,-28.861755,122.527013,48.79062,17.536914228597936
2024-12-08T04-03-42.974331Z_210_vnaData.s1p,-28.861756,122.527016,43.94294,25.1778015512434
2024-12-08T04-04-05.916978Z_210_vnaData.s1p,-28.861756,122.527025,43.509537,0.6897140858523798
2024-12-08T04-04-28.658599Z_210_vnaData.s1p,-28.861707,122.526932,45.825253,34.48306345094974
2024-12-08T04-04-51.510157Z_210_vnaData.s1p,-28.861586,122.526671,51.320957,57.652354761349216
2024-12-08T04-05-03.257716Z_210_vnaData.s1p,-28.861509,122.52653,32.350067,49.08914492936734
2024-12-08T04-05-26.005323Z_210_vnaData.s1p,-28.861368,122.526238,19.307287,-3.444659491540442
2024-12-08T04-05-49.290109Z_210_vnaData.s1p,-28.861234,122.52595,38.8409,69.57053985509049
2024-12-08T04-06-11.961334Z_210_vnaData.s1p,-28.86111,122.525651,57.35374,65.81342424714765
2024-12-08T04-06-22.988128Z_210_vnaData.s1p,-28.861043,122.525522,8.9346,20.288712572146917
2024-12-08T04-06-34.412255Z_210_vnaData.s1p,-28.860968,122.525418,25.17368,53.501666034162554
2024-12-08T04-06-45.952031Z_210_vnaData.s1p,-28.860909,122.525373,29.02704,26.894159625296528
2024-12-08T04-07-08.794549Z_210_vnaData.s1p,-28.860932,122.525507,50.859783,58.98217709143484
2024-12-08T04-07-31.700148Z_210_vnaData.s1p,-28.861048,122.525788,64.63621,57.69211380483294
2024-12-08T04-07-43.209878Z_210_vnaData.s1p,-28.86111,122.525935,50.84095,78.07827008657007
2024-12-08T04-08-06.063180Z_210_vnaData.s1p,-28.861141,122.525979,104.8836,86.90236619712951
2024-12-08T04-08-28.866659Z_210_vnaData.s1p,-28.861137,122.525977,40.95486,106.55213220174295
2024-12-08T04-08-51.808311Z_210_vnaData.s1p,-28.861128,122.525981,107.837685,111.22300851618506
2024-12-08T04-09-04.055920Z_210_vnaData.s1p,-28.861124,122.52598,111.22188,109.01666671929249
2024-12-08T04-09-15.223745Z_210_vnaData.s1p,-28.861123,122.52598,119.19993,130.43052536447038
2024-12-08T04-09-26.716883Z_210_vnaData.s1p,-28.861123,122.52598,119.27671,130.01047391845051
2024-12-08T04-09-38.080542Z_210_vnaData.s1p,-28.861121,122.525984,118.27989,113.8574996379343
2024-12-08T04-10-01.553693Z_210_vnaData.s1p,-28.861131,122.525989,118.19015,118.01609796449159
2024-12-08T04-10-12.497748Z_210_vnaData.s1p,-28.861134,122.52599,106.07176,94.67289216299355
2024-12-08T04-10-35.464605Z_210_vnaData.s1p,-28.861172,122.526069,65.34644,44.869896162447496
2024-12-08T04-10-58.710858Z_210_vnaData.s1p,-28.861315,122.526362,44.35389,47.70224191394773
2024-12-08T04-11-09.912392Z_210_vnaData.s1p,-28.861391,122.52652,68.78652,77.07369773218034
2024-12-08T04-11-21.304497Z_210_vnaData.s1p,-28.861443,122.526655,38.96261,41.68827998921163
2024-12-08T04-11-32.418239Z_210_vnaData.s1p,-28.861515,122.526775,69.26854,54.91583878245666
2024-12-08T04-11-43.912722Z_210_vnaData.s1p,-28.861585,122.526913,62.244858,82.50033258693483
2024-12-08T04-11-55.438580Z_210_vnaData.s1p,-28.861652,122.527045,54.416813,63.057177553140036
2024-12-08T04-12-18.313296Z_210_vnaData.s1p,-28.861771,122.527263,35.931465,54.29554916821418
2024-12-08T04-12-41.147299Z_210_vnaData.s1p,-28.861767,122.52727,64.42718,56.00280559252366
2024-12-08T04-12-52.720379Z_210_vnaData.s1p,-28.861772,122.52727,43.45887,32.43910801377763
2024-12-08T04-13-04.133986Z_210_vnaData.s1p,-28.861773,122.527268,24.248983,23.989220300991267
2024-12-08T04-13-26.923456Z_210_vnaData.s1p,-28.861772,122.527268,37.38248,45.75382276440366
