UTC adjusted datetime Column,GPS_Latitude,GPS_Longitude,Mud Condition,Predicted Mud Condition
2025-01-14 07:48:30,-33.218243,116.06572,Unknown,0.37000265889005113
2025-01-14 07:48:10,-33.218185,116.065735,Unknown,0.6150754341781419
2025-01-14 07:47:50,-33.218239,116.065689,Unknown,0.6739876465522161
2025-01-14 07:47:30,-33.218277,116.065613,Unknown,0.02854970313992866
2025-01-14 07:46:50,-33.218342,116.065498,Unknown,0.5538068202220094
2025-01-14 07:46:30,-33.218399,116.065407,Unknown,-0.03984453235028984
2025-01-14 07:46:10,-33.218445,116.065361,Unknown,0.711454042235895
2025-01-14 07:45:50,-33.218521,116.065331,Unknown,0.3294177349923695
2025-01-14 07:45:10,-33.218586,116.0653,Unknown,-0.05675290060167715
2025-01-14 07:44:50,-33.218643,116.065308,Unknown,0.27720405900430056
2025-01-14 07:44:30,-33.218704,116.065315,Sticky (30%),0.5977465304274507
2025-01-13 16:19:34,-33.216156,116.061447,Unknown,2.106484048866418
2025-01-13 16:18:44,-33.216095,116.061737,Water/Loose (10%),0.2408790790609654
2025-01-13 16:17:54,-33.215961,116.06208,Unknown,1.1026025769524352
2025-01-13 16:17:04,-33.215939,116.062439,Unknown,2.7932983545735
2025-01-13 16:16:14,-33.216137,116.062683,Unknown,1.235458935211581
2025-01-13 16:15:24,-33.216305,116.062897,Unknown,1.3871052025266621
2025-01-13 16:14:34,-33.216446,116.063087,Unknown,0.7845319921165301
2025-01-13 16:13:44,-33.216583,116.063255,Unknown,1.4676469962105776
2025-01-13 16:12:54,-33.216751,116.063454,Unknown,0.45905936265590763
2025-01-13 16:12:04,-33.216942,116.063675,Unknown,-0.17243637065950113
2025-01-13 16:11:14,-33.21714,116.063927,Water/Loose (10%),-0.23374746297573212
2025-01-13 16:10:24,-33.217422,116.064285,Good Run (50%),1.525689957926229
2025-01-13 16:09:34,-33.217621,116.064529,Sticky (30%),0.9074416008421038
2025-01-13 16:08:44,-33.217739,116.064674,Unknown,0.8901332637784818
2025-01-13 16:07:04,-33.217934,116.064972,Unknown,1.4665901409528874
2025-01-13 16:05:24,-33.218143,116.065308,Unknown,-1.0873162650669306
2025-01-13 16:04:34,-33.218243,116.065521,Unknown,-1.3833473959961031
2025-01-13 16:03:44,-33.218357,116.06572,Unknown,-1.3690030112860314
2025-01-13 16:02:54,-33.218452,116.065948,Unknown,-1.4610383452034799
2025-01-13 16:02:04,-33.218452,116.066277,Unknown,-0.5348412942071028
2025-01-13 16:01:14,-33.218384,116.066864,Unknown,1.6106998050221457
2025-01-13 16:00:24,-33.218323,116.067307,Unknown,1.0719033923488162
2025-01-13 15:55:24,-33.218246,116.067635,Unknown,1.0670891370377527
2025-01-13 15:54:34,-33.218014,116.068024,Unknown,1.1137561723561902
2025-01-13 15:53:44,-33.217804,116.068405,Good Run (50%),1.5459092843618327
2025-01-13 15:52:54,-33.217598,116.068748,Unknown,1.3556103522603196
2025-01-13 15:52:04,-33.217403,116.069077,Unknown,1.4757899733557145
2025-01-13 15:51:14,-33.217209,116.069405,Unknown,1.358252660798271
2025-01-13 15:50:24,-33.217072,116.069641,Super Dry (90%),4.1933775311476715
2025-01-13 15:49:34,-33.217304,116.069237,Dry (70%),2.9639541442332686
2025-01-13 15:48:44,-33.21756,116.068802,Dry (70%),2.865721826973348
2025-01-13 15:47:54,-33.217831,116.068344,Unknown,2.4991985679232287
2025-01-13 15:47:04,-33.218113,116.067863,Good Run (50%),1.3938002137785441
2025-01-13 15:46:14,-33.21833,116.067406,Good Run (50%),1.999064749040246
2025-01-13 15:45:24,-33.218121,116.067741,Unknown,1.4781565393166647
2025-01-13 15:44:34,-33.217854,116.068207,Unknown,0.9803351401317053
2025-01-13 15:43:44,-33.217602,116.068634,Unknown,1.5499323074214695
2025-01-13 15:42:54,-33.217346,116.069061,Unknown,1.6289730533148792
2025-01-13 15:42:04,-33.217113,116.069466,Unknown,2.4179838935435374
2025-01-13 15:41:14,-33.217026,116.069603,Unknown,1.830840129242434
2025-01-13 15:40:24,-33.217239,116.069252,Unknown,2.539728784056127
2025-01-13 15:39:34,-33.217472,116.068855,Unknown,2.5950090731836744
2025-01-13 15:38:44,-33.217747,116.06839,Unknown,1.9572412366855367
2025-01-13 15:37:54,-33.218033,116.067894,Unknown,1.2067952551747252
2025-01-13 15:37:04,-33.21833,116.067413,Unknown,2.3720376286483433
2025-01-13 15:36:14,-33.218208,116.067482,Unknown,1.081971116148544
2025-01-13 15:35:24,-33.217945,116.067932,Unknown,1.4061635751970805
2025-01-13 15:34:34,-33.217697,116.068359,Unknown,2.16952499801833
2025-01-13 15:33:44,-33.217434,116.068802,Unknown,2.2073405664907946
2025-01-13 15:32:54,-33.217182,116.069237,Unknown,2.378861176274108
2025-01-13 15:32:04,-33.216942,116.069649,Unknown,2.2951970132303936
2025-01-13 15:31:14,-33.217129,116.069336,Dry (70%),3.117291112513776
2025-01-13 15:30:24,-33.217403,116.068878,Dry (70%),3.198323510502479
2025-01-13 15:29:34,-33.217655,116.068413,Unknown,2.569116243799669
2025-01-13 15:28:44,-33.217922,116.06794,Unknown,1.368604281525196
2025-01-13 15:27:54,-33.218216,116.067497,Unknown,1.0931524433005808
2025-01-13 15:26:14,-33.218147,116.067459,Unknown,0.6039147134287559
2025-01-13 15:25:24,-33.217918,116.067841,Unknown,0.666518073652917
2025-01-13 15:24:34,-33.217686,116.068214,Unknown,1.185812620184322
2025-01-13 15:23:44,-33.21748,116.068581,Unknown,1.3937262071656364
2025-01-13 15:22:54,-33.217239,116.068977,Unknown,1.5346883975174368
2025-01-13 15:22:04,-33.21701,116.069405,Unknown,1.2320025461605204
2025-01-13 15:21:14,-33.216923,116.069542,Unknown,2.1305058242674253
2025-01-13 15:20:24,-33.217148,116.069168,Super Dry (90%),3.6723658004802955
2025-01-13 15:19:34,-33.217411,116.068703,Unknown,2.202336582932958
2025-01-13 15:18:44,-33.217682,116.068245,Unknown,2.041725305604528
2025-01-13 15:17:54,-33.217972,116.06778,Unknown,1.4305388434570259
2025-01-13 15:17:04,-33.21825,116.067299,Unknown,0.883806932572319
2025-01-13 15:16:14,-33.218296,116.067123,Unknown,1.5694824494980102
2025-01-13 15:15:24,-33.217968,116.067665,Unknown,1.0310770636976974
2025-01-13 15:14:34,-33.217636,116.068237,Unknown,1.9415432463050724
2025-01-13 15:13:44,-33.217293,116.068802,Dry (70%),2.710415097574975
2025-01-13 15:12:54,-33.216988,116.069336,Dry (70%),3.1227869449548287
2025-01-13 15:12:04,-33.216797,116.069664,Unknown,2.58160968952001
2025-01-13 15:11:14,-33.217045,116.06926,Unknown,2.4480331307407424
2025-01-13 15:10:24,-33.21727,116.068848,Unknown,2.525799086967465
2025-01-13 15:09:34,-33.217545,116.068398,Unknown,1.6555611201434823
2025-01-13 15:08:44,-33.217827,116.067924,Unknown,1.038886539294137
2025-01-13 15:07:54,-33.218098,116.067459,Unknown,0.5798002619012315
2025-01-13 15:07:04,-33.21838,116.066994,Good Run (50%),1.2057173561129473
2025-01-13 15:06:14,-33.218212,116.067162,Unknown,0.8099591424754269
2025-01-13 15:05:24,-33.217926,116.067627,Good Run (50%),0.9291830303796675
2025-01-13 15:04:34,-33.217655,116.068092,Unknown,0.9034672278116735
2025-01-13 15:03:44,-33.217388,116.068558,Unknown,1.5797083074266005
2025-01-13 15:02:54,-33.217094,116.069038,Unknown,2.0777284208432114
2025-01-13 15:02:04,-33.216805,116.069534,Unknown,2.228366530222766
2025-01-13 15:01:14,-33.216888,116.069397,Unknown,2.506308385164183
2025-01-13 15:00:24,-33.217167,116.068932,Good Run (50%),1.913274843789203
2025-01-13 14:59:34,-33.217449,116.068459,Unknown,1.6261572641828557
2025-01-13 14:58:44,-33.217724,116.067978,Unknown,0.8596507932798727
2025-01-13 14:57:54,-33.218006,116.067513,Unknown,0.5514008557073247
2025-01-13 14:57:04,-33.218296,116.067032,Unknown,0.9124386977723085
2025-01-13 14:56:14,-33.218365,116.066803,Unknown,1.3336368486073544
2025-01-13 14:55:24,-33.218021,116.06736,Unknown,1.1957650066079633
2025-01-13 14:54:34,-33.217693,116.06794,Unknown,2.1143538767963217
2025-01-13 14:53:44,-33.217361,116.068504,Unknown,2.069856551956079
2025-01-13 14:52:54,-33.217045,116.069023,Unknown,2.3598345370038407
2025-01-13 14:52:04,-33.216747,116.069527,Unknown,1.4529314828055961
2025-01-13 14:51:14,-33.21685,116.069351,Unknown,1.8225759647510127
2025-01-13 14:50:24,-33.217133,116.068893,Good Run (50%),1.9990705131430988
2025-01-13 14:49:34,-33.217396,116.068428,Unknown,1.5026446454149402
2025-01-13 14:48:44,-33.217644,116.068008,Unknown,1.3626192193518376
2025-01-13 14:47:54,-33.217884,116.067612,Unknown,0.06943795015381315
2025-01-13 14:47:04,-33.218109,116.067223,Unknown,0.4307479674658512
2025-01-13 14:46:14,-33.218369,116.066795,Unknown,1.015660390265447
2025-01-13 14:45:24,-33.218372,116.066673,Unknown,1.016898107027512
2025-01-13 14:42:54,-33.218208,116.06694,Unknown,0.06100844289073182
2025-01-13 14:42:04,-33.217995,116.067284,Unknown,-0.01916552074442257
2025-01-13 14:41:14,-33.217804,116.067612,Unknown,0.10595398522849209
2025-01-13 14:40:24,-33.217613,116.067932,Unknown,0.45478461741258736
2025-01-13 14:38:44,-33.217331,116.06842,Unknown,1.0048923862970707
2025-01-13 14:37:54,-33.217072,116.068855,Unknown,1.555973712029529
2025-01-13 14:37:04,-33.216801,116.06929,Unknown,1.5601594649804933
2025-01-13 14:36:14,-33.216614,116.069611,Good Run (50%),1.960322860866582
2025-01-13 14:35:24,-33.216869,116.069206,Unknown,2.107136782397351
2025-01-13 14:34:34,-33.21711,116.068787,Unknown,1.89333843119598
2025-01-13 14:33:44,-33.21735,116.06839,Unknown,0.8614004789853957
2025-01-13 14:32:54,-33.217594,116.067947,Unknown,0.6306055424991575
2025-01-13 14:32:04,-33.217827,116.067589,Unknown,0.20105866972682684
2025-01-13 14:31:14,-33.218067,116.0672,Unknown,0.17756524868276347
2025-01-13 14:30:24,-33.218304,116.066795,Unknown,0.41295465832393186
2025-01-13 14:28:44,-33.218185,116.066872,Unknown,1.0029541304116412
2025-01-13 14:27:54,-33.217922,116.067337,Unknown,0.5373532736730477
2025-01-13 14:27:04,-33.217659,116.067772,Unknown,0.7803427425615563
2025-01-13 14:26:14,-33.217381,116.06823,Unknown,1.5606245339872615
2025-01-13 14:25:24,-33.217117,116.068665,Unknown,1.008915284809684
2025-01-13 14:24:34,-33.216877,116.069069,Unknown,1.1225313156779742
2025-01-13 14:23:44,-33.216637,116.069473,Unknown,0.9815114867428992
2025-01-13 14:22:54,-33.216644,116.069458,Unknown,1.8163827961732106
2025-01-13 14:22:04,-33.216915,116.069008,Unknown,1.6260845537386432
2025-01-13 14:21:22,-33.217133,116.068634,Unknown,1.207861078779707
2025-01-13 14:19:42,-33.217628,116.067802,Unknown,0.2509377782799791
2025-01-13 14:18:02,-33.21809,116.067032,Unknown,0.109215099594834
2025-01-13 14:16:22,-33.218464,116.066292,Water/Loose (10%),-0.3181806802482652
2025-01-13 14:14:42,-33.218021,116.067039,Unknown,-0.056921510650922436
2025-01-13 14:13:02,-33.217628,116.067703,Water/Loose (10%),0.23970611029532773
2025-01-13 14:11:22,-33.217209,116.068405,Unknown,0.35275865637811976
2025-01-13 14:09:42,-33.21677,116.069138,Unknown,1.0746517104870696
2025-01-13 14:08:02,-33.216606,116.06942,Unknown,1.0386469727136154
2025-01-13 13:11:58,-33.21751,116.063171,Unknown,2.8859204069302065
2025-01-13 13:10:18,-33.216839,116.062347,Dry (70%),2.9914696833248056
2025-01-13 13:08:38,-33.216217,116.061508,Unknown,2.517892860906299
2025-01-13 10:29:08,-33.217426,116.067314,Unknown,1.2013690882452903
2025-01-13 08:53:14,-33.216209,116.067726,Water/Loose (10%),0.38590493449507135
2025-01-13 08:49:54,-33.216805,116.067215,Unknown,1.0709975883536167
2025-01-13 08:49:04,-33.216545,116.067474,Unknown,0.25459715299215246
2025-01-13 08:48:14,-33.216274,116.067749,Unknown,0.5109176987751949
2025-01-13 08:47:24,-33.215992,116.068039,Unknown,1.2323198693595834
2025-01-13 08:39:05,-33.217464,116.066605,Good Run (50%),1.9725238801797365
2025-01-13 08:36:36,-33.217312,116.066757,Unknown,1.5968916438144054
2025-01-13 08:35:13,-33.216557,116.067535,Unknown,2.1539837061857607
2025-01-13 08:34:40,-33.216263,116.067833,Good Run (50%),1.4120894306270864
2025-01-13 08:33:17,-33.215633,116.068497,Good Run (50%),1.496822347858831
2025-01-13 08:25:49,-33.21793,116.066162,Unknown,0.7671252548512475
2025-01-13 08:07:38,-33.216438,116.067825,Unknown,2.311734883932027
2025-01-13 08:07:18,-33.21627,116.067986,Unknown,2.651780032867474
2025-01-13 08:06:58,-33.216129,116.068138,Unknown,1.4046972852233193
2025-01-13 08:02:40,-33.216106,116.068153,Good Run (50%),2.166539415320745
2025-01-13 08:02:20,-33.216244,116.068008,Unknown,2.2135228689306707
2025-01-13 08:02:00,-33.216373,116.067871,Unknown,1.8253360853086418
