Average of Traction_Average,Average of Engine_Torque,Average of GPS_Speed,Sum of Air_Temp_Manifold,Sum of Ambient_Air_Temp,Sum of BEARING_PRESSURE_LEFT_IDLE,Sum of BEARING_PRESSURE_RIGHT_IDLE,Sum of Boost_Pressure_Left,Sum of Boost_Pressure_Left_Voltage,Sum of Boost_Pressure_Right,Sum of Boost_Pressure_Right_Voltage,Sum of Eng_Hours,Sum of Engine_RPM,Sum of Engine_Temp,Sum of Expr1,Count of FileDetailId,Sum of G_Force_Lat,Sum of G_Force_Long,Sum of G_Force_Vert,Sum of GPS_Altitude,Sum of GPS_Heading,Sum of GPS_Sats_Used,Sum of GPS_Time,Sum of Traction_Right,Sum of Traction_Left,Sum of Traction_Diff_radio,Sum of Scroll_Speed_Right,Sum of Scroll_Speed_Left,Sum of SCROLL_REVERSE_TABLE_RIGHT,Sum of SCROLL_REVERSE_TABLE_LEFT,Sum of SCROLL_FORWARD_TABLE_RIGHT,Sum of SCROLL_FORWARD_TABLE_LEFT,Sum of RowIndex,Count of MeasurementId,Sum of Main_Hydraulic_Pressure_Right,Sum of Main_Hydraulic_Pressure_Left,Sum of JOY_STICK_RIGHT_REVERSE,Sum of JOY_STICK_RIGHT_FORWARD,Sum of JOY_STICK_LEFT_REVERSE,Sum of JOY_STICK_LEFT_FORWARD,Mud Condition
76.5,51.09999847412109,3.5,55.0,38.400001525878906,13.140000343322754,9.989999771118164,14.460000038146973,1.940000057220459,13.31999969482422,1.8200000524520876,8624.7998046875,1980,88.0,118061,1,0.1000000014901161,0.0,-0.0299999993294477,305.1000061035156,222.27999877929688,17,60504,79.4000015258789,73.5999984741211,0.0730478959734958,47.09000015258789,50.41999816894531,57.08000183105469,58.27000045776367,0.0,0.0,1287400,1,68.80000305175781,90.3000030517578,-87.9000015258789,-87.5999984741211,-89.0999984741211,-88.19999694824219,2
49.400001525878906,52.29999923706055,1.7999999523162842,55.0,38.20000076293945,12.989999771118164,9.890000343322754,12.710000038146973,1.7599999904632568,8.789999961853027,1.3700000047683716,8624.7998046875,1992,88.0,118061,1,0.0,0.0099999997764825,0.0,304.6000061035156,49.27999877929688,17,60414,43.70000076293945,55.20000076293945,0.2083333304538819,43.52000045776367,35.09000015258789,0.0,0.0,55.880001068115234,56.61000061035156,1287200,1,97.5,96.8000030517578,86.80000305175781,88.69999694824219,89.0999984741211,88.69999694824219,1
88.4000015258789,36.5,3.0999999046325684,55.0,38.29999923706055,12.989999771118164,9.920000076293944,13.579999923706056,1.850000023841858,12.06999969482422,1.7000000476837158,8624.7998046875,1998,88.0,118061,1,0.0199999995529651,0.0,-0.0299999993294477,304.5,43.18000030517578,18,60349,90.1999969482422,86.5999984741211,0.0399112926377017,37.22999954223633,39.68000030517578,0.0,0.0,52.77999877929688,60.0,1287100,1,56.59999847412109,71.5999984741211,78.5999984741211,80.69999694824219,100.1999969482422,100.0999984741211,0
75.9000015258789,37.09999847412109,2.400000095367432,54.0,38.20000076293945,12.960000038146973,9.960000038146973,14.0600004196167,1.899999976158142,2.9600000381469727,0.7300000190734863,8624.7001953125,2010,88.0,118061,1,0.0199999995529651,0.0,-0.0599999986588954,304.5,46.880001068115234,18,60324,88.80000305175781,63.0,0.290540564922279,29.71999931335449,40.11000061035156,0.0,0.0,50.11000061035156,59.9900016784668,1287000,1,29.200000762939453,84.80000305175781,72.9000015258789,75.69999694824219,100.0999984741211,100.0,0
74.19999694824219,33.70000076293945,2.200000047683716,57.0,37.5,12.90999984741211,9.949999809265137,13.720000267028809,1.8600000143051147,4.0,0.8899999856948853,8624.7001953125,1992,89.0,118061,1,0.0099999997764825,0.0,-0.0099999997764825,303.8999938964844,42.34000015258789,17,60119,77.9000015258789,70.5999984741211,0.0937099218070323,29.76000022888184,33.720001220703125,0.0,0.0,50.040000915527344,56.310001373291016,1286500,1,73.0,80.0999984741211,70.0,73.19999694824219,87.5,87.19999694824219,0
72.4000015258789,40.0,2.700000047683716,58.0,37.5,12.890000343322754,9.960000038146973,12.770000457763672,1.7699999809265137,12.899999618530272,1.7799999713897705,8624.7001953125,1980,90.0,118061,1,0.0299999993294477,0.0099999997764825,0.0,304.29998779296875,42.869998931884766,17,60054,71.5999984741211,73.30000305175781,0.0231924216488276,40.540000915527344,37.5,0.0,0.0,54.84000015258789,59.34999847412109,1286400,1,84.80000305175781,79.5,84.0999984741211,85.9000015258789,97.8000030517578,97.5999984741211,0
80.69999694824219,40.20000076293945,2.700000047683716,60.0,37.400001525878906,12.890000343322754,9.960000038146973,13.550000190734863,1.850000023841858,9.600000381469728,1.4500000476837158,8624.7001953125,2004,90.0,118061,1,0.0299999993294477,0.0,-0.0199999995529651,304.5,39.7599983215332,17,60029,80.9000015258789,80.5999984741211,0.0037083194820688,35.38999938964844,35.59000015258789,0.0,0.0,51.470001220703125,57.310001373291016,1286300,1,80.80000305175781,84.4000015258789,74.69999694824219,77.0,91.0,90.8000030517578,0
88.9000015258789,54.5,2.900000095367432,60.0,37.29999923706055,12.850000381469728,9.979999542236328,14.369999885559082,1.9299999475479128,9.56999969482422,1.4500000476837158,8624.7001953125,1992,90.0,118061,1,0.0399999991059303,0.0,-0.0199999995529651,303.6000061035156,38.56999969482422,17,60004,88.69999694824219,89.19999694824219,0.0056053813576935,35.54999923706055,35.900001525878906,0.0,0.0,52.5,58.18999862670898,1286200,1,94.1999969482422,113.1999969482422,78.0,80.0,94.0999984741211,93.9000015258789,2
88.19999694824219,53.20000076293945,2.900000095367432,60.0,37.09999847412109,12.81999969482422,9.989999771118164,13.90999984741211,1.8799999952316284,12.010000228881836,1.690000057220459,8624.7001953125,1986,90.0,118061,1,0.0399999991059303,0.0,-0.0199999995529651,303.29998779296875,43.65999984741211,18,55939,86.9000015258789,89.5999984741211,0.0301338950248087,35.869998931884766,35.040000915527344,0.0,0.0,52.45000076293945,58.040000915527344,1286100,1,124.0999984741211,104.3000030517578,77.69999694824219,79.80000305175781,93.8000030517578,93.4000015258789,2
83.80000305175781,51.29999923706055,2.700000047683716,59.0,37.09999847412109,12.800000190734863,10.029999732971191,14.170000076293944,1.909999966621399,9.859999656677246,1.4800000190734863,8624.7001953125,1992,89.80000305175781,118061,1,0.0299999993294477,0.0099999997764825,-0.0299999993294477,302.6000061035156,41.7400016784668,18,55914,84.5,83.0999984741211,0.0165680653950166,34.779998779296875,35.349998474121094,0.0,0.0,52.31999969482422,58.040000915527344,1286000,1,109.5999984741211,111.1999969482422,77.5,79.5,93.5999984741211,93.4000015258789,2
87.19999694824219,52.400001525878906,2.900000095367432,58.0,37.0,12.829999923706056,10.0,14.789999961853027,1.9700000286102293,12.470000267028809,1.7400000095367432,8624.7001953125,1998,89.0,118061,1,0.050000000745058,0.0,-0.0299999993294477,301.70001220703125,41.97999954223633,17,55824,89.80000305175781,84.5999984741211,0.0579065078053461,34.709999084472656,34.619998931884766,0.0,0.0,51.40999984741211,57.93000030517578,1285800,1,81.5,132.6999969482422,74.5,76.9000015258789,93.3000030517578,93.0999984741211,2
91.6999969482422,52.29999923706055,3.0999999046325684,56.70000076293945,36.900001525878906,12.850000381469728,9.979999542236328,15.0600004196167,2.0,11.789999961853027,1.6699999570846558,8624.7001953125,2004,89.0,118061,1,0.0399999991059303,0.0,-0.0299999993294477,302.1000061035156,38.58000183105469,18,55759,90.0,93.5,0.0374331550802139,36.619998931884766,35.61000061035156,0.0,0.0,52.790000915527344,58.2400016784668,1285700,1,86.9000015258789,99.0,78.5999984741211,80.5999984741211,94.3000030517578,94.0999984741211,2
85.0999984741211,36.900001525878906,2.900000095367432,54.0,36.70000076293945,12.81999969482422,9.989999771118164,15.43000030517578,2.039999961853028,14.390000343322754,1.9299999475479128,8624.599609375,1998,88.0,118061,1,0.0199999995529651,0.0,-0.0299999993294477,303.6000061035156,56.9900016784668,17,55709,87.19999694824219,83.0,0.0481651043031011,36.380001068115234,37.720001220703125,0.0,0.0,51.22999954223633,59.150001525878906,1285500,1,42.59999847412109,82.19999694824219,73.80000305175781,76.19999694824219,97.4000015258789,97.0999984741211,0
85.80000305175781,36.0,2.900000095367432,54.0,36.59999847412109,12.829999923706056,10.020000457763672,15.5,2.039999961853028,14.359999656677246,1.9299999475479128,8624.599609375,1998,88.0,118061,1,0.0299999993294477,0.0099999997764825,0.0,304.29998779296875,57.060001373291016,18,55644,85.9000015258789,85.80000305175781,0.0011641265697878,36.130001068115234,36.77000045776367,0.0,0.0,52.20000076293945,58.619998931884766,1285400,1,71.9000015258789,66.5999984741211,77.30000305175781,79.4000015258789,95.5999984741211,95.4000015258789,0
87.0999984741211,34.70000076293945,3.0999999046325684,55.0,36.09999847412109,12.81999969482422,10.119999885559082,15.479999542236328,2.039999961853028,14.300000190734863,1.919999957084656,8624.599609375,1992,89.0,118061,1,0.0399999991059303,0.0099999997764825,0.0,302.0,56.25,16,55529,84.9000015258789,89.4000015258789,0.0503355696106713,39.13999938964844,38.33000183105469,0.0,0.0,53.84000015258789,59.27000045776367,1285100,1,65.80000305175781,75.19999694824219,81.80000305175781,83.5999984741211,98.0,97.5,0
87.0,35.5,3.0999999046325684,56.0,35.20000076293945,13.470000267028809,10.0,16.260000228881836,2.119999885559082,14.31999969482422,1.919999957084656,8624.599609375,1998,90.0,118061,1,0.0299999993294477,0.0199999995529651,0.0099999997764825,300.3999938964844,62.310001373291016,16,55439,74.0999984741211,100.0,0.2590000152587891,44.119998931884766,33.08000183105469,0.0,0.0,56.380001068115234,53.15999984741211,1284900,1,89.80000305175781,20.799999237060547,89.30000305175781,90.3000030517578,77.9000015258789,77.5,0
87.5,31.399999618530277,3.0999999046325684,58.0,35.5,12.880000114440918,10.149999618530272,15.550000190734863,2.049999952316284,14.43000030517578,1.9299999475479128,8624.599609375,2004,91.0,118061,1,0.0199999995529651,0.0,0.0,299.8999938964844,75.83000183105469,16,55414,90.8000030517578,84.19999694824219,0.0726872894459429,37.31999969482422,39.400001525878906,0.0,0.0,52.47999954223633,59.790000915527344,1284800,1,45.400001525878906,64.5,77.0,79.9000015258789,99.6999969482422,99.3000030517578,0
79.69999694824219,35.599998474121094,2.900000095367432,59.0,35.099998474121094,12.850000381469728,10.18000030517578,15.489999771118164,2.039999961853028,13.600000381469728,1.850000023841858,8624.599609375,1992,91.0,118061,1,0.0199999995529651,0.0099999997764825,-0.0099999997764825,301.3999938964844,86.08999633789062,16,55349,76.4000015258789,83.0,0.0795180539050734,39.959999084472656,37.630001068115234,0.0,0.0,54.08000183105469,58.5099983215332,1284700,1,71.5,66.19999694824219,81.9000015258789,84.19999694824219,95.5,95.0,0
71.5,40.09999847412109,2.5,61.0,35.0,12.850000381469728,10.18000030517578,15.550000190734863,2.049999952316284,12.140000343322754,1.7000000476837158,8624.599609375,2004,92.0,118061,1,0.0099999997764825,0.0099999997764825,0.0,301.3999938964844,93.70999908447266,16,55324,64.30000305175781,78.80000305175781,0.1840101451579391,41.65999984741211,34.349998474121094,0.0,0.0,54.04999923706055,56.47999954223633,1284600,1,77.30000305175781,68.5999984741211,81.4000015258789,84.0999984741211,88.69999694824219,88.19999694824219,0
49.70000076293945,53.79999923706055,1.100000023841858,59.0,35.20000076293945,12.890000343322754,10.079999923706056,15.56999969482422,2.049999952316284,13.18000030517578,1.809999942779541,8624.5,2028,90.0,118061,1,0.0199999995529651,0.0099999997764825,0.0,304.20001220703125,129.25999450683594,16,55119,24.799999237060547,74.69999694824219,0.6680053514025728,48.5,18.84000015258789,0.0,0.0,57.09999847412109,8.6899995803833,1284100,1,114.6999969482422,61.20000076293945,90.6999969482422,92.1999969482422,1.0,1.7999999523162842,1
47.0,51.5,1.399999976158142,59.0,35.599998474121094,12.81999969482422,9.850000381469728,15.31999969482422,2.0199999809265137,14.100000381469728,1.899999976158142,8624.5,1980,90.0,118061,1,0.0,-0.0099999997764825,-0.0700000002980232,305.0,127.98999786376952,16,54554,55.5,38.59999847412109,0.3045045319978181,28.59000015258789,39.43999862670898,0.0,0.0,44.7599983215332,59.40999984741211,1282800,1,80.5999984741211,144.5,54.09999847412109,57.5,98.1999969482422,98.0,1
88.5,57.0,3.0999999046325684,59.0,35.900001525878906,12.81999969482422,9.720000267028809,14.770000457763672,1.9700000286102293,13.699999809265137,1.8600000143051147,8624.400390625,1992,90.0,118061,1,0.0199999995529651,0.0,-0.0399999991059303,304.3999938964844,137.02999877929688,16,54421,92.1999969482422,84.9000015258789,0.0791756579608266,35.650001525878906,39.290000915527344,0.0,0.0,50.5,58.68000030517578,1282500,1,60.0,124.3000030517578,71.80000305175781,74.19999694824219,95.8000030517578,95.5,2
95.9000015258789,86.5,3.299999952316284,61.0,32.79999923706055,12.670000076293944,9.699999809265137,15.06999969482422,2.0,13.890000343322754,1.8799999952316284,8617.599609375,1878,101.0,118046,1,0.0399999991059303,0.0099999997764825,-0.0099999997764825,300.20001220703125,214.4600067138672,21,74742,93.3000030517578,98.5,0.052791847190276,38.27999877929688,34.02000045776367,58.13999938964844,51.11000061035156,0.0,0.0,860900,1,239.5,128.39999389648438,-91.4000015258789,-91.5,-73.5,-72.19999694824219,3
89.80000305175781,87.19999694824219,2.700000047683716,59.0,33.0,12.699999809265137,9.640000343322754,14.020000457763672,1.8899999856948853,12.760000228881836,1.7599999904632568,8617.599609375,1662,100.0,118046,1,0.0099999997764825,0.0199999995529651,0.0199999995529651,300.0,215.52999877929688,21,74602,94.5999984741211,85.0,0.1014799009404559,30.459999084472656,32.38999938964844,54.970001220703125,54.209999084472656,0.0,0.0,860800,1,198.3000030517578,237.8000030517578,-84.30000305175781,-84.0999984741211,-82.0,-80.80000305175781,4
96.0,90.0999984741211,2.400000095367432,61.0,32.79999923706055,12.75,9.609999656677246,14.109999656677246,1.899999976158142,13.220000267028809,1.809999942779541,8617.599609375,1722,99.0,118046,1,0.0099999997764825,0.0,-0.050000000745058,298.3999938964844,39.11000061035156,20,74422,92.3000030517578,99.8000030517578,0.0751502983032013,26.25,26.01000022888184,0.0,0.0,51.27999877929688,55.15999984741211,860700,1,283.79998779296875,197.5,73.0999984741211,76.4000015258789,84.5999984741211,84.0,4
89.19999694824219,68.19999694824219,2.900000095367432,59.0,32.29999923706055,12.890000343322754,9.600000381469728,15.039999961853027,2.0,14.300000190734863,1.919999957084656,8617.5,1992,98.0,118046,1,0.0,0.0,-0.0399999991059303,299.0,2.490000009536743,20,74242,88.69999694824219,89.69999694824219,0.0111482723971218,35.7400016784668,33.279998779296875,0.0,0.0,49.34999847412109,55.400001525878906,860600,1,119.0999984741211,182.5,66.0,70.19999694824219,85.0999984741211,84.5999984741211,2
99.8000030517578,88.0,2.700000047683716,52.0,32.099998474121094,12.949999809265137,9.479999542236328,14.5,1.940000057220459,13.390000343322754,1.830000042915344,8617.5,1794,94.0,118046,1,0.0599999986588954,0.0199999995529651,0.0199999995529651,300.0,210.0800018310547,20,74102,99.5999984741211,100.0,0.004000015258789,29.18000030517578,28.38999938964844,53.2599983215332,50.47999954223633,0.0,0.0,860500,1,231.8000030517578,213.1000061035156,-80.5999984741211,-80.0999984741211,-71.5,-70.19999694824219,4
95.5999984741211,83.5999984741211,2.400000095367432,61.0,31.299999237060547,12.6899995803833,9.5,15.149999618530272,2.009999990463257,14.0,1.8899999856948853,8617.5,1962,102.0,118046,1,0.0900000035762786,0.0099999997764825,0.0,299.20001220703125,209.9600067138672,21,73922,91.5999984741211,99.6999969482422,0.0812437183756995,27.059999465942383,24.920000076293945,50.290000915527344,50.560001373291016,0.0,0.0,860400,1,196.3000030517578,231.6999969482422,-72.19999694824219,-71.30000305175781,-72.4000015258789,-71.0,4
92.3000030517578,81.0999984741211,2.900000095367432,63.0,30.899999618530277,12.75,9.420000076293944,14.829999923706056,1.9700000286102293,13.670000076293944,1.8600000143051147,8617.400390625,1974,103.0,118046,1,0.0599999986588954,0.050000000745058,0.0599999986588954,299.70001220703125,41.04999923706055,21,73742,92.5,92.0999984741211,0.0043243408203125,32.75,32.84000015258789,0.0,0.0,52.09999847412109,57.77999877929688,860300,1,162.39999389648438,220.8999938964844,75.19999694824219,78.80000305175781,93.0,92.5999984741211,3
89.0999984741211,88.9000015258789,2.900000095367432,62.0,30.899999618530277,13.010000228881836,9.420000076293944,14.270000457763672,1.919999957084656,13.130000114440918,1.7999999523162842,8617.400390625,1782,102.0,118046,1,0.0099999997764825,0.0,-0.0299999993294477,298.6000061035156,37.56999969482422,21,73602,91.5999984741211,86.69999694824219,0.0534934673308237,33.56999969482422,33.9900016784668,0.0,0.0,56.380001068115234,58.810001373291016,860200,1,181.0,187.8999938964844,89.19999694824219,91.0,96.0,95.6999969482422,3
98.8000030517578,88.19999694824219,4.199999809265137,64.0,30.700000762939453,13.210000038146973,9.449999809265137,14.289999961853027,1.919999957084656,13.550000190734863,1.850000023841858,8617.400390625,1776,103.0,118046,1,0.050000000745058,0.0099999997764825,0.0,299.0,215.42999267578125,20,73422,100.0,97.5999984741211,0.024000015258789,44.27999877929688,46.75,61.56999969482422,59.88999938964844,0.0,0.0,860100,1,35.599998474121094,205.6999969482422,-99.0,-99.1999969482422,-90.0,-89.19999694824219,3
97.4000015258789,85.0,2.700000047683716,63.0,31.5,12.890000343322754,9.470000267028809,14.710000038146973,1.9600000381469729,13.75,1.8600000143051147,8617.400390625,1878,102.0,118046,1,0.0299999993294477,0.0299999993294477,0.0299999993294477,300.6000061035156,211.19000244140625,21,73242,94.9000015258789,100.0,0.0509999847412109,30.149999618530277,24.459999084472656,52.84000015258789,47.540000915527344,0.0,0.0,860000,1,235.1000061035156,228.8999938964844,-79.5,-78.9000015258789,-61.900001525878906,-60.400001525878906,4
88.80000305175781,88.9000015258789,2.200000047683716,62.0,31.299999237060547,12.93000030517578,9.600000381469728,13.970000267028809,1.8899999856948853,13.350000381469728,1.830000042915344,8617.2998046875,1746,101.0,118046,1,0.0299999993294477,0.0,-0.0299999993294477,302.1000061035156,43.709999084472656,21,73102,87.30000305175781,90.4000015258789,0.0342920179402171,26.290000915527344,25.68000030517578,0.0,0.0,50.27999877929688,55.970001220703125,859900,1,193.1000061035156,263.20001220703125,69.69999694824219,73.5999984741211,87.0,86.5,4
93.1999969482422,83.0,4.0,63.0,31.100000381469727,13.020000457763672,9.510000228881836,15.260000228881836,2.0199999809265137,13.9399995803833,1.8799999952316284,8617.2998046875,1878,103.0,118046,1,0.0799999982118606,0.0,-0.0099999997764825,298.1000061035156,214.4499969482422,21,72742,89.5,96.9000015258789,0.0763674036052785,47.290000915527344,48.09000015258789,62.0,54.7400016784668,0.0,0.0,859700,1,182.1000061035156,121.9000015258789,-100.0,-100.0,-82.4000015258789,-81.19999694824219,3
96.8000030517578,90.0,2.5,62.0,31.0,12.960000038146973,9.449999809265137,14.31999969482422,1.919999957084656,13.0600004196167,1.7999999523162842,8617.2001953125,1728,102.0,118046,1,0.050000000745058,0.0299999993294477,0.0399999991059303,299.20001220703125,210.17999267578125,20,72602,96.8000030517578,96.8000030517578,0.0,29.18000030517578,28.520000457763672,53.56999969482422,50.70000076293945,0.0,0.0,859600,1,218.6000061035156,224.8999938964844,-81.19999694824219,-80.80000305175781,-72.30000305175781,-71.0,4
100.0,82.80000305175781,3.0999999046325684,62.0,31.299999237060547,13.18000030517578,9.510000228881836,15.359999656677246,2.0299999713897705,13.670000076293944,1.8600000143051147,8617.2001953125,1974,101.0,118046,1,0.0799999982118606,0.0099999997764825,0.0099999997764825,299.29998779296875,242.38999938964844,20,72422,100.0,100.0,0.0,32.97999954223633,34.150001525878906,51.52999877929688,50.18999862670898,0.0,0.0,859500,1,172.1999969482422,192.6999969482422,-75.80000305175781,-75.0999984741211,-70.5999984741211,-69.19999694824219,3
93.8000030517578,87.5,2.200000047683716,62.0,30.899999618530277,12.960000038146973,9.4399995803833,14.40999984741211,1.9299999475479128,13.479999542236328,1.840000033378601,8617.2001953125,1746,102.0,118046,1,0.0099999997764825,0.0299999993294477,0.0,298.20001220703125,36.41999816894531,20,72242,90.3000030517578,97.4000015258789,0.0728952603992993,25.82999992370605,24.489999771118164,0.0,0.0,50.060001373291016,54.18000030517578,859400,1,233.1000061035156,276.8999938964844,68.9000015258789,72.9000015258789,80.9000015258789,80.5999984741211,4
96.5999984741211,86.0999984741211,3.299999952316284,63.0,30.899999618530277,13.140000343322754,9.420000076293944,14.779999732971191,1.9700000286102293,13.869999885559082,1.8799999952316284,8617.2001953125,1866,102.0,118046,1,0.0199999995529651,0.0099999997764825,0.0,295.29998779296875,38.16999816894531,20,72102,93.3000030517578,100.0,0.0669999694824218,38.34000015258789,37.02000045776367,0.0,0.0,55.09999847412109,59.0099983215332,859300,1,191.6000061035156,163.8000030517578,84.5,86.9000015258789,97.4000015258789,96.6999969482422,3
99.4000015258789,86.5999984741211,3.700000047683716,66.0,30.5,13.460000038146973,9.5,13.770000457763672,1.870000004768372,13.75,1.8600000143051147,8617.099609375,1824,102.0,118046,1,0.0799999982118606,0.0099999997764825,-0.0299999993294477,297.5,216.25,20,71922,100.0,98.9000015258789,0.0109999847412109,39.09999847412109,40.119998931884766,57.2599983215332,62.31999969482422,0.0,0.0,859200,1,175.0,187.8999938964844,-89.30000305175781,-89.0,-95.5999984741211,-95.0,3
100.0,93.9000015258789,2.5,61.0,31.5,12.93000030517578,9.579999923706056,13.899999618530272,1.8799999952316284,12.25,1.7100000381469729,8617.099609375,1602,100.0,118046,1,0.050000000745058,0.0199999995529651,0.0099999997764825,297.3999938964844,211.19000244140625,19,71742,100.0,100.0,0.0,26.420000076293945,25.8799991607666,52.65999984741211,50.34999847412109,0.0,0.0,859100,1,231.8000030517578,249.1999969482422,-79.0,-78.0999984741211,-71.0999984741211,-69.80000305175781,4
98.1999969482422,90.6999969482422,3.0999999046325684,59.0,31.700000762939453,13.350000381469728,9.600000381469728,13.470000267028809,1.840000033378601,13.6899995803833,1.8600000143051147,8617.099609375,1722,99.0,118046,1,0.1000000014901161,0.0099999997764825,0.0,296.79998779296875,235.4900054931641,19,71602,100.0,96.5,0.035,32.939998626708984,33.209999084472656,53.369998931884766,58.310001373291016,0.0,0.0,859000,1,157.60000610351562,247.6000061035156,-80.4000015258789,-79.5999984741211,-88.9000015258789,-87.9000015258789,3
100.0,92.5999984741211,3.5,60.0,32.400001525878906,13.18000030517578,9.630000114440918,13.8100004196167,1.870000004768372,13.15999984741211,1.809999942779541,8617.0,1644,101.0,118046,1,0.050000000745058,0.0099999997764825,0.0,296.3999938964844,214.41000366210935,19,70922,100.0,100.0,0.0,33.02000045776367,32.22999954223633,57.20000076293945,54.150001525878906,0.0,0.0,858600,1,126.9000015258789,252.8999938964844,-89.30000305175781,-89.0999984741211,-81.80000305175781,-80.69999694824219,3
96.9000015258789,96.0999984741211,3.0999999046325684,59.0,32.599998474121094,13.0600004196167,9.699999809265137,13.279999732971191,1.8200000524520876,12.149999618530272,1.7100000381469729,8616.900390625,1434,99.0,118046,1,0.1199999973177909,-0.0099999997764825,-0.0700000002980232,296.20001220703125,228.2899932861328,18,70742,93.8000030517578,100.0,0.0619999694824218,34.95000076293945,34.970001220703125,61.130001068115234,55.790000915527344,0.0,0.0,858500,1,181.5,221.8000030517578,-98.0,-98.5,-84.9000015258789,-83.9000015258789,4
94.5999984741211,83.0999984741211,3.5,61.0,31.700000762939453,12.979999542236328,9.4399995803833,14.90999984741211,1.9800000190734863,14.420000076293944,1.9299999475479128,8616.900390625,1908,99.0,118046,1,0.0199999995529651,0.0099999997764825,0.0,294.5,34.95000076293945,18,70422,93.0999984741211,96.0999984741211,0.0312174822854744,42.02000045776367,38.91999816894531,0.0,0.0,53.52999877929688,60.0,858300,1,142.0,183.1000061035156,79.19999694824219,82.19999694824219,100.3000030517578,100.0999984741211,3
84.19999694824219,65.0,4.0,62.0,31.200000762939453,12.850000381469728,9.479999542236328,14.90999984741211,1.9800000190734863,14.34000015258789,1.9299999475479128,8616.900390625,1944,100.0,118046,1,0.1099999994039535,0.0099999997764825,0.0,293.5,215.67999267578125,17,70242,89.5,79.0,0.1173184357541899,48.869998931884766,53.27999877929688,62.0,63.22999954223633,0.0,0.0,858200,1,117.5,117.6999969482422,-100.0,-100.0,-97.0,-96.5,2
95.6999969482422,83.5999984741211,3.0999999046325684,62.0,31.600000381469727,12.75,9.5,15.109999656677246,2.0,14.31999969482422,1.919999957084656,8616.7998046875,1962,102.0,118046,1,0.0799999982118606,0.0199999995529651,0.0,296.5,216.83999633789065,17,70102,91.4000015258789,100.0,0.0859999847412109,36.810001373291016,32.290000915527344,55.119998931884766,52.880001068115234,0.0,0.0,858100,1,164.3000030517578,188.8999938964844,-84.69999694824219,-84.5,-79.80000305175781,-78.5,3
98.9000015258789,94.5,3.0999999046325684,61.0,32.5,12.630000114440918,9.539999961853027,13.34000015258789,1.830000042915344,11.399999618530272,1.6299999952316284,8616.7998046875,1506,100.0,118046,1,0.0,0.0,0.0,295.20001220703125,212.44000244140625,17,65922,100.0,97.8000030517578,0.0219999694824218,30.270000457763672,38.13999938964844,57.65999984741211,58.7400016784668,0.0,0.0,858000,1,158.5,226.3000030517578,-91.5999984741211,-91.8000030517578,-88.9000015258789,-88.0,4
79.4000015258789,59.09999847412109,2.700000047683716,61.0,30.899999618530277,12.65999984741211,9.5600004196167,15.06999969482422,2.0,11.600000381469728,1.649999976158142,8616.7001953125,2004,99.0,118046,1,0.0299999993294477,0.0099999997764825,0.0,293.79998779296875,28.270000457763672,17,65422,90.9000015258789,68.0,0.2519252050766947,32.15999984741211,44.650001525878906,0.0,0.0,47.58000183105469,60.0,857700,1,51.09999847412109,162.5,61.59999847412109,65.9000015258789,100.3000030517578,100.1999969482422,2
96.0999984741211,90.9000015258789,3.799999952316284,61.0,30.899999618530277,13.050000190734863,9.4399995803833,14.039999961853027,1.8899999856948853,13.329999923706056,1.8200000524520876,8616.7001953125,1716,100.0,118046,1,0.0799999982118606,0.0299999993294477,0.0399999991059303,296.0,217.80999755859372,17,65242,94.8000030517578,97.4000015258789,0.0266940290902385,43.400001525878906,40.83000183105469,62.0,63.150001525878906,0.0,0.0,857600,1,129.3000030517578,216.3000030517578,-100.0,-100.0,-97.5999984741211,-97.9000015258789,3
97.4000015258789,88.5,2.900000095367432,60.0,31.600000381469727,13.170000076293944,9.470000267028809,14.329999923706056,1.919999957084656,13.699999809265137,1.8600000143051147,8616.7001953125,1812,98.0,118046,1,0.0700000002980232,0.0,-0.0299999993294477,298.29998779296875,216.1699981689453,17,65102,95.9000015258789,99.0,0.031313115900213,32.849998474121094,30.3700008392334,54.59999847412109,52.970001220703125,0.0,0.0,857500,1,174.0,217.0,-83.30000305175781,-82.80000305175781,-80.0999984741211,-78.9000015258789,3
100.0,89.5,4.400000095367432,59.0,31.700000762939453,12.920000076293944,9.449999809265137,14.239999771118164,1.909999966621399,13.270000457763672,1.8200000524520876,8616.5,1722,99.0,118046,1,0.0799999982118606,0.0299999993294477,0.0399999991059303,301.29998779296875,214.97000122070312,17,64102,100.0,100.0,0.0,43.52999877929688,45.25,62.0,60.470001220703125,0.0,0.0,856900,1,96.6999969482422,190.5,-100.0,-100.0,-92.4000015258789,-91.6999969482422,3
90.1999969482422,76.5999984741211,3.0999999046325684,61.0,32.099998474121094,12.5600004196167,9.380000114440918,15.109999656677246,2.0,14.550000190734863,1.940000057220459,8616.400390625,2004,97.0,118046,1,0.0299999993294477,0.0,-0.0399999991059303,299.6000061035156,37.0099983215332,17,63742,94.4000015258789,86.0,0.0889830655731093,36.2400016784668,38.560001373291016,0.0,0.0,51.59999847412109,60.0,856700,1,114.6999969482422,203.6000061035156,74.0999984741211,77.4000015258789,100.3000030517578,100.0999984741211,3
