UTC adjusted datetime Column,GPS_Latitude,GPS_Longitude,Average of Traction_Average,Average of Engine_Torque,Average of GPS_Speed,Sum of Every1000thRow,Sum of Air_Temp_Manifold,Sum of Ambient_Air_Temp,Sum of BEARING_PRESSURE_LEFT_DRIVE,Sum of BEARING_PRESSURE_LEFT_IDLE,Sum of BEARING_PRESSURE_RIGHT_DRIVE,Sum of BEARING_PRESSURE_RIGHT_IDLE,Sum of Boost_Pressure_Left,Sum of Boost_Pressure_Left_Voltage,Sum of Boost_Pressure_Right,Sum of Boost_Pressure_Right_Voltage,Year,Quarter,Month,Day,Sum of Eng_Hours,Sum of Engine_Hours__ECU_,Sum of Engine_RPM,Sum of Engine_Temp,Sum of Expr1,Count of FileDetailId,Sum of G_Force_Lat,Sum of G_Force_Long,Sum of G_Force_Vert,Sum of GPS_Altitude,Year,Quarter,Month,Day,Sum of GPS_Heading,Sum of GPS_Sats_Used,Sum of GPS_Time,Year,Quarter,Month,Day,X devidelineTimeWetBegin,Year,Quarter,Month,Day,Year,Quarter,Month,Day,Vehicle_Id,Sum of Traction_Right,Sum of Traction_Left,Sum of Traction_Diff_radio,Time Video Column,Time second,Time minute,Time hour,Time Column,Sum of Time,Sum of Scroll_Speed_Right,Sum of Scroll_Speed_Left,Sum of Scroll_Speed_Difference,Sum of SCROLL_REVERSE_TABLE_RIGHT,Sum of SCROLL_REVERSE_TABLE_LEFT,Sum of SCROLL_FORWARD_TABLE_RIGHT,Sum of SCROLL_FORWARD_TABLE_LEFT,Sum of RowIndex,Count of MeasurementId,Sum of Main_Hydraulic_Pressure_Right,Sum of Main_Hydraulic_Pressure_Left,Log_Date,Sum of JOY_STICK_RIGHT_REVERSE,Sum of JOY_STICK_RIGHT_FORWARD,Sum of JOY_STICK_LEFT_REVERSE,Sum of JOY_STICK_LEFT_FORWARD,Mud Condition
2025-01-15 15:22:42,-33.215225,116.066353,93.80000305175781,87.5,2.200000047683716,1,62,30.899999618530273,,12.960000038146973,,9.4399995803833,14.40999984741211,1.9299999475479126,13.479999542236328,1.840000033378601,1899,Qtr 4,December,30,8617.2001953125,,1746,102,118046,1,0.009999999776482582,0.029999999329447746,0,298.20001220703125,1899,Qtr 4,December,30,36.41999816894531,20,72242,1899,Qtr 4,December,30,1899-12-30 07:36:18,1899,Qtr 4,December,30,1899,Qtr 4,December,30,MM23,90.30000305175781,97.4000015258789,0.07289526039929932,1899-12-30 15:22:42,42,22,7,1899-12-30 15:22:42,24837,25.829999923706055,24.489999771118164,,0,0,50.060001373291016,54.18000030517578,859400,1,233.10000610351562,276.8999938964844,16/01/2025,68.9000015258789,72.9000015258789,80.9000015258789,80.5999984741211,Super Dry (90%)
2025-01-15 15:21:02,-33.215778,116.065895,96.5999984741211,86.0999984741211,3.299999952316284,1,63,30.899999618530273,,13.140000343322754,,9.420000076293945,14.779999732971191,1.9700000286102295,13.869999885559082,1.8799999952316284,1899,Qtr 4,December,30,8617.2001953125,,1866,102,118046,1,0.019999999552965164,0.009999999776482582,0,295.29998779296875,1899,Qtr 4,December,30,38.16999816894531,20,72102,1899,Qtr 4,December,30,1899-12-30 07:36:18,1899,Qtr 4,December,30,1899,Qtr 4,December,30,MM23,93.30000305175781,100,0.06699996948242187,1899-12-30 15:21:02,02,21,7,1899-12-30 15:21:02,24737,38.34000015258789,37.02000045776367,,0,0,55.099998474121094,59.0099983215332,859300,1,191.60000610351562,163.8000030517578,16/01/2025,84.5,86.9000015258789,97.4000015258789,96.69999694824219,Dry (70%)
2025-01-15 15:19:22,-33.215847,116.065933,99.4000015258789,86.5999984741211,3.700000047683716,1,66,30.5,,13.460000038146973,,9.5,13.770000457763672,1.8700000047683716,13.75,1.8600000143051147,1899,Qtr 4,December,30,8617.099609375,,1824,102,118046,1,0.07999999821186066,0.009999999776482582,-0.029999999329447746,297.5,1899,Qtr 4,December,30,216.25,20,71922,1899,Qtr 4,December,30,1899-12-30 07:36:18,1899,Qtr 4,December,30,1899,Qtr 4,December,30,MM23,100,98.9000015258789,0.010999984741210937,1899-12-30 15:19:22,22,19,7,1899-12-30 15:19:22,24637,39.099998474121094,40.119998931884766,,57.2599983215332,62.31999969482422,0,0,859200,1,175,187.89999389648438,16/01/2025,-89.30000305175781,-89,-95.5999984741211,-95,Dry (70%)
2025-01-15 15:17:42,-33.215153,116.066475,100,93.9000015258789,2.5,1,61,31.5,,12.930000305175781,,9.579999923706055,13.899999618530273,1.8799999952316284,12.25,1.7100000381469727,1899,Qtr 4,December,30,8617.099609375,,1602,100,118046,1,0.05000000074505806,0.019999999552965164,0.009999999776482582,297.3999938964844,1899,Qtr 4,December,30,211.19000244140625,19,71742,1899,Qtr 4,December,30,1899-12-30 07:36:18,1899,Qtr 4,December,30,1899,Qtr 4,December,30,MM23,100,100,0,1899-12-30 15:17:42,42,17,7,1899-12-30 15:17:42,24537,26.420000076293945,25.8799991607666,,52.65999984741211,50.349998474121094,0,0,859100,1,231.8000030517578,249.1999969482422,16/01/2025,-79,-78.0999984741211,-71.0999984741211,-69.80000305175781,Super Dry (90%)
2025-01-15 15:16:02,-33.214958,116.066673,98.19999694824219,90.69999694824219,3.0999999046325684,1,59,31.700000762939453,,13.350000381469727,,9.600000381469727,13.470000267028809,1.840000033378601,13.6899995803833,1.8600000143051147,1899,Qtr 4,December,30,8617.099609375,,1722,99,118046,1,0.10000000149011612,0.009999999776482582,0,296.79998779296875,1899,Qtr 4,December,30,235.49000549316406,19,71602,1899,Qtr 4,December,30,1899-12-30 07:36:18,1899,Qtr 4,December,30,1899,Qtr 4,December,30,MM23,100,96.5,0.035,1899-12-30 15:16:02,02,16,7,1899-12-30 15:16:02,24437,32.939998626708984,33.209999084472656,,53.369998931884766,58.310001373291016,0,0,859000,1,157.60000610351562,247.60000610351562,16/01/2025,-80.4000015258789,-79.5999984741211,-88.9000015258789,-87.9000015258789,Dry (70%)
2025-01-15 15:14:22,-33.215233,116.066505,65.0999984741211,87.5,1.399999976158142,1,59,31.700000762939453,,13.369999885559082,,9.5,14.6899995803833,1.9600000381469727,13.5600004196167,1.850000023841858,1899,Qtr 4,December,30,8617.099609375,,1794,100,118046,1,0.03999999910593033,0.019999999552965164,0.019999999552965164,297.1000061035156,1899,Qtr 4,December,30,44.959999084472656,19,71422,1899,Qtr 4,December,30,1899-12-30 07:36:18,1899,Qtr 4,December,30,1899,Qtr 4,December,30,MM23,64,66.30000305175781,0.034690843829408124,1899-12-30 15:14:22,22,14,7,1899-12-30 15:14:22,24337,24.09000015258789,22.280000686645508,,0,0,49.08000183105469,53.41999816894531,858900,1,319.6000061035156,188.10000610351562,16/01/2025,66.0999984741211,70.19999694824219,79.30000305175781,78.69999694824219,Unknown
2025-01-15 15:12:42,-33.215839,116.065979,85.80000305175781,79.80000305175781,3.299999952316284,1,60,31.399999618530273,,13.25,,9.449999809265137,15.029999732971191,1.9900000095367432,13.739999771118164,1.8600000143051147,1899,Qtr 4,December,30,8617,,1980,99,118046,1,0.009999999776482582,0.019999999552965164,0.009999999776482582,295.79998779296875,1899,Qtr 4,December,30,32.630001068115234,19,71242,1899,Qtr 4,December,30,1899-12-30 07:36:18,1899,Qtr 4,December,30,1899,Qtr 4,December,30,MM23,85.69999694824219,85.9000015258789,0.002328341956739824,1899-12-30 15:12:42,42,12,7,1899-12-30 15:12:42,24237,41.88999938964844,38.90999984741211,,0,0,54.52000045776367,59.95000076293945,858800,1,164.60000610351562,175.5,16/01/2025,82.30000305175781,85.0999984741211,100.0999984741211,99.9000015258789,Unknown
2025-01-15 15:11:02,-33.216084,116.065849,100,79.5999984741211,5,1,61,32,,13.09000015258789,,9.579999923706055,15.369999885559082,2.0299999713897705,13.329999923706055,1.8200000524520874,1899,Qtr 4,December,30,8617,,2004,101,118046,1,0.05000000074505806,0.009999999776482582,0,294.5,1899,Qtr 4,December,30,216.3800048828125,19,71102,1899,Qtr 4,December,30,1899-12-30 07:36:18,1899,Qtr 4,December,30,1899,Qtr 4,December,30,MM23,100,100,0,1899-12-30 15:11:02,02,11,7,1899-12-30 15:11:02,24137,49.61000061035156,48.36000061035156,,62,61.130001068115234,0,0,858700,1,61.29999923706055,150.6999969482422,16/01/2025,-100,-100,-93.5999984741211,-92.9000015258789,Unknown
2025-01-15 15:09:22,-33.215317,116.066513,100,92.5999984741211,3.5,1,60,32.400001525878906,,13.180000305175781,,9.630000114440918,13.8100004196167,1.8700000047683716,13.15999984741211,1.809999942779541,1899,Qtr 4,December,30,8617,,1644,101,118046,1,0.05000000074505806,0.009999999776482582,0,296.3999938964844,1899,Qtr 4,December,30,214.41000366210938,19,70922,1899,Qtr 4,December,30,1899-12-30 07:36:18,1899,Qtr 4,December,30,1899,Qtr 4,December,30,MM23,100,100,0,1899-12-30 15:09:22,22,09,7,1899-12-30 15:09:22,24037,33.02000045776367,32.22999954223633,,57.20000076293945,54.150001525878906,0,0,858600,1,126.9000015258789,252.89999389648438,16/01/2025,-89.30000305175781,-89.0999984741211,-81.80000305175781,-80.69999694824219,Dry (70%)
2025-01-15 15:07:42,-33.214966,116.066849,96.9000015258789,96.0999984741211,3.0999999046325684,1,59,32.599998474121094,,13.0600004196167,,9.699999809265137,13.279999732971191,1.8200000524520874,12.149999618530273,1.7100000381469727,1899,Qtr 4,December,30,8616.900390625,,1434,99,118046,1,0.11999999731779099,-0.009999999776482582,-0.07000000029802322,296.20001220703125,1899,Qtr 4,December,30,228.2899932861328,18,70742,1899,Qtr 4,December,30,1899-12-30 07:36:18,1899,Qtr 4,December,30,1899,Qtr 4,December,30,MM23,93.80000305175781,100,0.061999969482421875,1899-12-30 15:07:42,42,07,7,1899-12-30 15:07:42,23937,34.95000076293945,34.970001220703125,,61.130001068115234,55.790000915527344,0,0,858500,1,181.5,221.8000030517578,16/01/2025,-98,-98.5,-84.9000015258789,-83.9000015258789,Super Dry (90%)
2025-01-15 15:06:02,-33.215382,116.066559,73.5999984741211,86.0999984741211,2,1,60,32.599998474121094,,12.890000343322754,,9.510000228881836,14.800000190734863,1.9700000286102295,13.630000114440918,1.8600000143051147,1899,Qtr 4,December,30,8616.900390625,,1860,99,118046,1,0,0.009999999776482582,0,294.70001220703125,1899,Qtr 4,December,30,42.20000076293945,18,70602,1899,Qtr 4,December,30,1899-12-30 07:36:18,1899,Qtr 4,December,30,1899,Qtr 4,December,30,MM23,71.0999984741211,76.19999694824219,0.06692911651407543,1899-12-30 15:06:02,02,06,7,1899-12-30 15:06:02,23837,28.290000915527344,29.920000076293945,,0,0,51.720001220703125,56.13999938964844,858400,1,241.10000610351562,221.1999969482422,16/01/2025,74.0999984741211,77.80000305175781,87.5,87.0999984741211,Unknown
2025-01-15 15:04:22,-33.216007,116.066010,94.5999984741211,83.0999984741211,3.5,1,61,31.700000762939453,,12.979999542236328,,9.4399995803833,14.90999984741211,1.9800000190734863,14.420000076293945,1.9299999475479126,1899,Qtr 4,December,30,8616.900390625,,1908,99,118046,1,0.019999999552965164,0.009999999776482582,0,294.5,1899,Qtr 4,December,30,34.95000076293945,18,70422,1899,Qtr 4,December,30,1899-12-30 07:36:18,1899,Qtr 4,December,30,1899,Qtr 4,December,30,MM23,93.0999984741211,96.0999984741211,0.031217482285474482,1899-12-30 15:04:22,22,04,7,1899-12-30 15:04:22,23737,42.02000045776367,38.91999816894531,,0,0,53.529998779296875,60,858300,1,142,183.10000610351562,16/01/2025,79.19999694824219,82.19999694824219,100.30000305175781,100.0999984741211,Dry (70%)
2025-01-15 15:02:42,-33.216419,116.065742,84.19999694824219,65,4,1,62,31.200000762939453,,12.850000381469727,,9.479999542236328,14.90999984741211,1.9800000190734863,14.34000015258789,1.9299999475479126,1899,Qtr 4,December,30,8616.900390625,,1944,100,118046,1,0.10999999940395355,0.009999999776482582,0,293.5,1899,Qtr 4,December,30,215.67999267578125,17,70242,1899,Qtr 4,December,30,1899-12-30 07:36:18,1899,Qtr 4,December,30,1899,Qtr 4,December,30,MM23,89.5,79,0.11731843575418995,1899-12-30 15:02:42,42,02,7,1899-12-30 15:02:42,23637,48.869998931884766,53.279998779296875,,62,63.22999954223633,0,0,858200,1,117.5,117.69999694824219,16/01/2025,-100,-100,-97,-96.5,Good Run (50%)
2025-01-15 15:01:02,-33.215588,116.066460,95.69999694824219,83.5999984741211,3.0999999046325684,1,62,31.600000381469727,,12.75,,9.5,15.109999656677246,2,14.319999694824219,1.9199999570846558,1899,Qtr 4,December,30,8616.7998046875,,1962,102,118046,1,0.07999999821186066,0.019999999552965164,0,296.5,1899,Qtr 4,December,30,216.83999633789062,17,70102,1899,Qtr 4,December,30,1899-12-30 07:36:18,1899,Qtr 4,December,30,1899,Qtr 4,December,30,MM23,91.4000015258789,100,0.08599998474121094,1899-12-30 15:01:02,02,01,7,1899-12-30 15:01:02,23537,36.810001373291016,32.290000915527344,,55.119998931884766,52.880001068115234,0,0,858100,1,164.3000030517578,188.89999389648438,16/01/2025,-84.69999694824219,-84.5,-79.80000305175781,-78.5,Dry (70%)
2025-01-15 14:59:22,-33.214931,116.067024,98.9000015258789,94.5,3.0999999046325684,1,61,32.5,,12.630000114440918,,9.539999961853027,13.34000015258789,1.8300000429153442,11.399999618530273,1.6299999952316284,1899,Qtr 4,December,30,8616.7998046875,,1506,100,118046,1,0,0,0,295.20001220703125,1899,Qtr 4,December,30,212.44000244140625,17,65922,1899,Qtr 4,December,30,1899-12-30 07:36:18,1899,Qtr 4,December,30,1899,Qtr 4,December,30,MM23,100,97.80000305175781,0.021999969482421874,1899-12-30 14:59:22,22,59,6,1899-12-30 14:59:22,23437,30.270000457763672,38.13999938964844,,57.65999984741211,58.7400016784668,0,0,858000,1,158.5,226.3000030517578,16/01/2025,-91.5999984741211,-91.80000305175781,-88.9000015258789,-88,Super Dry (90%)
2025-01-15 14:57:42,-33.215214,116.066856,85.80000305175781,84.30000305175781,2,1,62,32.400001525878906,,13.170000076293945,,9.369999885559082,14.680000305175781,1.9600000381469727,14.100000381469727,1.899999976158142,1899,Qtr 4,December,30,8616.7998046875,,1950,99,118046,1,0.03999999910593033,0,-0.019999999552965164,295.20001220703125,1899,Qtr 4,December,30,38.2400016784668,17,65742,1899,Qtr 4,December,30,1899-12-30 07:36:18,1899,Qtr 4,December,30,1899,Qtr 4,December,30,MM23,94.30000305175781,77.30000305175781,0.18027570996651318,1899-12-30 14:57:42,42,57,6,1899-12-30 14:57:42,23337,23.649999618530273,29.260000228881836,,0,0,44.33000183105469,57.209999084472656,857900,1,175.8000030517578,274.1000061035156,16/01/2025,52.400001525878906,56.599998474121094,91,90.69999694824219,Unknown
2025-01-15 14:56:02,-33.215797,116.066353,80.30000305175781,85.4000015258789,2.700000047683716,1,62,32,,12.930000305175781,,9.420000076293945,14.930000305175781,1.9800000190734863,13.59000015258789,1.850000023841858,1899,Qtr 4,December,30,8616.7001953125,,1962,98,118046,1,0.009999999776482582,0.009999999776482582,0,295.29998779296875,1899,Qtr 4,December,30,35.880001068115234,17,65602,1899,Qtr 4,December,30,1899-12-30 07:36:18,1899,Qtr 4,December,30,1899,Qtr 4,December,30,MM23,84.30000305175781,76.30000305175781,0.09489916619680579,1899-12-30 14:56:02,02,56,6,1899-12-30 14:56:02,23237,33.5099983215332,38.41999816894531,,0,0,54.619998931884766,60,857800,1,141.1999969482422,216.60000610351562,16/01/2025,85,87.30000305175781,100.30000305175781,100.0999984741211,Unknown
2025-01-15 14:54:22,-33.216492,116.065758,79.4000015258789,59.099998474121094,2.700000047683716,1,61,30.899999618530273,,12.65999984741211,,9.5600004196167,15.069999694824219,2,11.600000381469727,1.649999976158142,1899,Qtr 4,December,30,8616.7001953125,,2004,99,118046,1,0.029999999329447746,0.009999999776482582,0,293.79998779296875,1899,Qtr 4,December,30,28.270000457763672,17,65422,1899,Qtr 4,December,30,1899-12-30 07:36:18,1899,Qtr 4,December,30,1899,Qtr 4,December,30,MM23,90.9000015258789,68,0.2519252050766947,1899-12-30 14:54:22,22,54,6,1899-12-30 14:54:22,23137,32.15999984741211,44.650001525878906,,0,0,47.58000183105469,60,857700,1,51.099998474121094,162.5,16/01/2025,61.599998474121094,65.9000015258789,100.30000305175781,100.19999694824219,Good Run (50%)
2025-01-15 14:52:42,-33.216045,116.066223,96.0999984741211,90.9000015258789,3.799999952316284,1,61,30.899999618530273,,13.050000190734863,,9.4399995803833,14.039999961853027,1.8899999856948853,13.329999923706055,1.8200000524520874,1899,Qtr 4,December,30,8616.7001953125,,1716,100,118046,1,0.07999999821186066,0.029999999329447746,0.03999999910593033,296,1899,Qtr 4,December,30,217.80999755859375,17,65242,1899,Qtr 4,December,30,1899-12-30 07:36:18,1899,Qtr 4,December,30,1899,Qtr 4,December,30,MM23,94.80000305175781,97.4000015258789,0.02669402909023858,1899-12-30 14:52:42,42,52,6,1899-12-30 14:52:42,23037,43.400001525878906,40.83000183105469,,62,63.150001525878906,0,0,857600,1,129.3000030517578,216.3000030517578,16/01/2025,-100,-100,-97.5999984741211,-97.9000015258789,Dry (70%)
2025-01-15 14:51:02,-33.215370,116.066803,97.4000015258789,88.5,2.9000000953674316,1,60,31.600000381469727,,13.170000076293945,,9.470000267028809,14.329999923706055,1.9199999570846558,13.699999809265137,1.8600000143051147,1899,Qtr 4,December,30,8616.7001953125,,1812,98,118046,1,0.07000000029802322,0,-0.029999999329447746,298.29998779296875,1899,Qtr 4,December,30,216.1699981689453,17,65102,1899,Qtr 4,December,30,1899-12-30 07:36:18,1899,Qtr 4,December,30,1899,Qtr 4,December,30,MM23,95.9000015258789,99,0.031313115900213066,1899-12-30 14:51:02,02,51,6,1899-12-30 14:51:02,22937,32.849998474121094,30.3700008392334,,54.599998474121094,52.970001220703125,0,0,857500,1,174,217,16/01/2025,-83.30000305175781,-82.80000305175781,-80.0999984741211,-78.9000015258789,Dry (70%)
2025-01-15 14:49:22,-33.215031,116.067108,79.9000015258789,71.0999984741211,2.700000047683716,1,58,31.799999237060547,,13.350000381469727,,9.34000015258789,15.300000190734863,2.0199999809265137,12.489999771118164,1.7400000095367432,1899,Qtr 4,December,30,8616.599609375,,1998,98,118046,1,0.029999999329447746,0.019999999552965164,0.009999999776482582,297.79998779296875,1899,Qtr 4,December,30,38.77000045776367,17,64922,1899,Qtr 4,December,30,1899-12-30 07:36:18,1899,Qtr 4,December,30,1899,Qtr 4,December,30,MM23,77.9000015258789,82,0.049999981391720655,1899-12-30 14:49:22,22,49,6,1899-12-30 14:49:22,22837,36.09000015258789,35.810001373291016,,0,0,51.79999923706055,58.65999984741211,857400,1,153.60000610351562,161.5,16/01/2025,74.5999984741211,77.80000305175781,97,96.5,Unknown
2025-01-15 14:47:42,-33.215363,116.066895,84.9000015258789,75.5,2.700000047683716,1,61,31.399999618530273,,12.630000114440918,,9.420000076293945,15.1899995803833,2.009999990463257,12.720000267028809,1.7599999904632568,1899,Qtr 4,December,30,8616.599609375,,1986,98,118046,1,0.019999999552965164,0,0,297.5,1899,Qtr 4,December,30,38.720001220703125,17,64742,1899,Qtr 4,December,30,1899-12-30 07:36:18,1899,Qtr 4,December,30,1899,Qtr 4,December,30,MM23,83.9000015258789,86,0.02441858690838481,1899-12-30 14:47:42,42,47,6,1899-12-30 14:47:42,22737,35.2599983215332,33.970001220703125,,0,0,52.09000015258789,57.47999954223633,857300,1,178.5,186.1999969482422,16/01/2025,74.69999694824219,78.4000015258789,92,91.5999984741211,Unknown
2025-01-15 14:46:02,-33.215958,116.066376,85.0999984741211,89.4000015258789,2.5,1,60,31.399999618530273,,12.75,,9.380000114440918,14.649999618530273,1.9600000381469727,13.380000114440918,1.8300000429153442,1899,Qtr 4,December,30,8616.599609375,,1794,98,118046,1,0,0.009999999776482582,0,298.1000061035156,1899,Qtr 4,December,30,32.33000183105469,17,64602,1899,Qtr 4,December,30,1899-12-30 07:36:18,1899,Qtr 4,December,30,1899,Qtr 4,December,30,MM23,85,85.19999694824219,0.0023473821057022203,1899-12-30 14:46:02,02,46,6,1899-12-30 14:46:02,22637,32.25,30.799999237060547,,0,0,53.72999954223633,56.9900016784668,857200,1,207.89999389648438,183,16/01/2025,80.5,83.30000305175781,90.4000015258789,90.0999984741211,Unknown
2025-01-15 14:44:22,-33.216610,116.065819,74.5,64.5999984741211,2,1,59,31,,12.5600004196167,,9.470000267028809,15.460000038146973,2.0399999618530273,14.75,1.9700000286102295,1899,Qtr 4,December,30,8616.599609375,,2034,98,118046,1,0.05000000074505806,-0.009999999776482582,-0.07000000029802322,294.6000061035156,1899,Qtr 4,December,30,33.2400016784668,17,64422,1899,Qtr 4,December,30,1899-12-30 07:36:18,1899,Qtr 4,December,30,1899,Qtr 4,December,30,MM23,100,49,0.51,1899-12-30 14:44:22,22,44,6,1899-12-30 14:44:22,22537,17.399999618530273,44.470001220703125,,0,0,25.25,60,857100,1,18.5,177.10000610351562,16/01/2025,10,10,100.30000305175781,100.0999984741211,Unknown
2025-01-15 14:42:42,-33.216541,116.065956,95.69999694824219,75.4000015258789,4,1,62,30.799999237060547,,12.65999984741211,,9.449999809265137,15.350000381469727,2.0199999809265137,14.460000038146973,1.9299999475479126,1899,Qtr 4,December,30,8616.5,,1992,100,118046,1,0.07000000029802322,0.009999999776482582,0.009999999776482582,299.5,1899,Qtr 4,December,30,215.97000122070312,17,64242,1899,Qtr 4,December,30,1899-12-30 07:36:18,1899,Qtr 4,December,30,1899,Qtr 4,December,30,MM23,97.30000305175781,94.19999694824219,0.031860287834385846,1899-12-30 14:42:42,42,42,6,1899-12-30 14:42:42,22437,44.189998626708984,45.5099983215332,,58.099998474121094,58.38999938964844,0,0,857000,1,0.8999999761581421,164.3000030517578,16/01/2025,-90.80000305175781,-90.5999984741211,-89,-88.0999984741211,Unknown
2025-01-15 14:41:02,-33.215794,116.066597,100,89.5,4.400000095367432,1,59,31.700000762939453,,12.920000076293945,,9.449999809265137,14.239999771118164,1.909999966621399,13.270000457763672,1.8200000524520874,1899,Qtr 4,December,30,8616.5,,1722,99,118046,1,0.07999999821186066,0.029999999329447746,0.03999999910593033,301.29998779296875,1899,Qtr 4,December,30,214.97000122070312,17,64102,1899,Qtr 4,December,30,1899-12-30 07:36:18,1899,Qtr 4,December,30,1899,Qtr 4,December,30,MM23,100,100,0,1899-12-30 14:41:02,02,41,6,1899-12-30 14:41:02,22337,43.529998779296875,45.25,,62,60.470001220703125,0,0,856900,1,96.69999694824219,190.5,16/01/2025,-100,-100,-92.4000015258789,-91.69999694824219,Dry (70%)
2025-01-15 14:39:22,-33.215046,116.067261,100,82.69999694824219,5.099999904632568,1,59,32.5,,12.5600004196167,,9.479999542236328,15.529999732971191,2.0399999618530273,14.050000190734863,1.899999976158142,1899,Qtr 4,December,30,8616.5,,1998,96,118046,1,0.05000000074505806,0.009999999776482582,-0.029999999329447746,298.79998779296875,1899,Qtr 4,December,30,214.33999633789062,17,63922,1899,Qtr 4,December,30,1899-12-30 07:36:18,1899,Qtr 4,December,30,1899,Qtr 4,December,30,MM23,100,100,0,1899-12-30 14:39:22,22,39,6,1899-12-30 14:39:22,22237,52.7599983215332,49.11000061035156,,62,54.369998931884766,0,0,856800,1,128,116.80000305175781,16/01/2025,-100.0999984741211,-100,-82.19999694824219,-81.0999984741211,Unknown
2025-01-15 14:37:42,-33.215355,116.067078,90.19999694824219,76.5999984741211,3.0999999046325684,1,61,32.099998474121094,,12.5600004196167,,9.380000114440918,15.109999656677246,2,14.550000190734863,1.940000057220459,1899,Qtr 4,December,30,8616.400390625,,2004,97,118046,1,0.029999999329447746,0,-0.03999999910593033,299.6000061035156,1899,Qtr 4,December,30,37.0099983215332,17,63742,1899,Qtr 4,December,30,1899-12-30 07:36:18,1899,Qtr 4,December,30,1899,Qtr 4,December,30,MM23,94.4000015258789,86,0.08898306557310937,1899-12-30 14:37:42,42,37,6,1899-12-30 14:37:42,22137,36.2400016784668,38.560001373291016,,0,0,51.599998474121094,60,856700,1,114.69999694824219,203.60000610351562,16/01/2025,74.0999984741211,77.4000015258789,100.30000305175781,100.0999984741211,Dry (70%)
2025-01-15 14:36:02,-33.216015,116.066498,92.80000305175781,82.69999694824219,3.5,1,61,31.5,,12.960000038146973,,9.270000457763672,15.170000076293945,2.009999990463257,14.399999618530273,1.9299999475479126,1899,Qtr 4,December,30,8616.400390625,,1980,96,118046,1,0.019999999552965164,0.019999999552965164,0,299.20001220703125,1899,Qtr 4,December,30,38.75,17,63602,1899,Qtr 4,December,30,1899-12-30 07:36:18,1899,Qtr 4,December,30,1899,Qtr 4,December,30,MM23,92.5999984741211,93,0.0043010916761172715,1899-12-30 14:36:02,02,36,6,1899-12-30 14:36:02,22037,40.4900016784668,40.060001373291016,,0,0,55.02000045776367,60,856600,1,146,181.10000610351562,16/01/2025,84.0999984741211,86.5,100.30000305175781,100.0999984741211,Dry (70%)
2025-01-15 14:20:59,-33.216324,116.066483,86.0999984741211,87.69999694824219,3.299999952316284,1,61,30.799999237060547,,12.270000457763672,,9.40999984741211,14.989999771118164,1.9900000095367432,13.960000038146973,1.8899999856948853,1899,Qtr 4,December,30,8616.2001953125,,1842,98,118046,1,0.05999999865889549,-0.019999999552965164,-0.03999999910593033,301.20001220703125,1899,Qtr 4,December,30,212.69000244140625,18,62059,1899,Qtr 4,December,30,1899-12-30 07:36:18,1899,Qtr 4,December,30,1899,Qtr 4,December,30,MM23,87.5999984741211,84.69999694824219,0.03310504082640628,1899-12-30 14:20:59,59,20,6,1899-12-30 14:20:59,21134,40.27000045776367,41.16999816894531,,58.83000183105469,54.20000076293945,0,0,854900,1,127,176.8000030517578,16/01/2025,-93.0999984741211,-93.30000305175781,-81.69999694824219,-80.5999984741211,Dry (70%)
2025-01-15 14:20:08,-33.215973,116.066772,93.4000015258789,90.9000015258789,3.5,1,60,31.200000762939453,,12.3100004196167,,9.4399995803833,14.6899995803833,1.9600000381469727,13.079999923706055,1.7999999523162842,1899,Qtr 4,December,30,8616.2001953125,,1692,97,118046,1,0.10000000149011612,0.019999999552965164,0.029999999329447746,303.29998779296875,1899,Qtr 4,December,30,216.33999633789062,18,62008,1899,Qtr 4,December,30,1899-12-30 07:36:18,1899,Qtr 4,December,30,1899,Qtr 4,December,30,MM23,89.69999694824219,97.19999694824219,0.07716049624974432,1899-12-30 14:20:08,08,20,6,1899-12-30 14:20:08,21083,42.5099983215332,41.369998931884766,,62,57.63999938964844,0,0,854800,1,187,168.39999389648438,16/01/2025,-100,-100,-87.5999984741211,-86.69999694824219,Dry (70%)
2025-01-15 14:19:16,-33.215614,116.067101,84.19999694824219,93.5999984741211,3.0999999046325684,1,59,32.099998474121094,,12.350000381469727,,9.449999809265137,14.130000114440918,1.899999976158142,12.890000343322754,1.7799999713897705,1899,Qtr 4,December,30,8616.099609375,,1590,95,118046,1,0.07000000029802322,0.009999999776482582,-0.009999999776482582,301.70001220703125,1899,Qtr 4,December,30,216.27000427246094,18,61916,1899,Qtr 4,December,30,1899-12-30 07:36:18,1899,Qtr 4,December,30,1899,Qtr 4,December,30,MM23,91,77.5,0.14835164835164835,1899-12-30 14:19:16,16,19,6,1899-12-30 14:19:16,21031,35.560001373291016,42.61000061035156,,59.08000183105469,57.470001220703125,0,0,854700,1,161.6999969482422,195.6999969482422,16/01/2025,-93.5999984741211,-94,-87,-86,Unknown
