GPS_Latitude,GPS_Longitude,UTC adjusted datetime Column,Sum of Traction_Diff_radio,Average of Traction_Average,Sum of Engine_Temp,Average of GPS_Speed,Average of Engine_Torque
-12.946114,141.639771,17/01/2025 5:56,0.006002401,83,87,2,23.700000762939453
-12.946085,141.640274,17/01/2025 5:54,0.041884876,74.80000305175781,87,1.100000023841858,41.70000076293945
-12.946055,141.640717,17/01/2025 5:52,0.085623664,90.5,87,2.5,53.20000076293945
-12.9461,141.640213,17/01/2025 5:51,0.1877880469893338,78.59999847,87,1.7999999523162842,34.79999923706055
-12.946128,141.639679,17/01/2025 5:49,0.11606097504910808,80.30000305175781,89,3.0999999046325684,62.29999923706055
-12.946132,141.639633,17/01/2025 5:47,0.13199996948242188,93.40000153,88,3.5,79.5
-12.946165,141.639099,17/01/2025 5:46,0.011999969482421874,99.40000153,87,2.200000047683716,38.20000076293945
-12.946218,141.638535,17/01/2025 5:44,0,100,87,2,27.299999237060547
-12.946239,141.638199,17/01/2025 5:42,0.02,99,87,2.4000000953674316,34.79999923706055
-12.946297,141.637558,17/01/2025 5:41,0.059158185294294556,85.30000305175781,87,2.5,33.599998474121094
-12.94639,141.637009,17/01/2025 5:39,0.026183344,98,87,3.5,37.70000076293945
-12.946339,141.637497,17/01/2025 5:37,0.079449151,90.59999847,87,2.9000000953674316,39.599998474121094
-12.94653,141.636734,17/01/2025 5:36,0.023000030517578124,98.80000305175781,87,3.299999952316284,43
-12.946477,141.637253,17/01/2025 5:34,0.004366829,91.40000153,87,1.7999999523162842,18.299999237060547
-12.94643,141.637772,17/01/2025 5:32,0.026567482,92.80000305175781,87,2,32.5
-12.946397,141.638123,17/01/2025 5:31,0,97.40000153,87,2.4000000953674316,24.899999618530273
-12.946335,141.638702,17/01/2025 5:29,0.057050624,90.19999694824219,87,1.7999999523162842,24.700000762939453
-12.94631,141.639175,17/01/2025 5:27,NaN,0,87,0,10.100000381469727
-12.94629,141.639404,17/01/2025 5:26,0.081344905,88.40000153,87,2.5,37.20000076293945
-12.946243,141.640015,17/01/2025 5:24,0.005488474,90.80000305175781,87,2.5,37.29999923706055
-12.947277,141.636093,17/01/2025 5:12,0.14035085923594096,90.09999847,87,2,13.899999618530273
-12.947739,141.635956,17/01/2025 5:10,0.05,97.5,87,1.7999999523162842,12.100000381469727
-12.948143,141.635757,17/01/2025 5:08,0.033898353028728144,92.80000305175781,87,1.600000023841858,11.699999809265137
-12.94991,141.632706,17/01/2025 4:55,0,100,86,2.200000047683716,51.79999923706055
-12.94998,141.632568,17/01/2025 4:50,NaN,0,73,0,0
-12.949975,141.632568,17/01/2025 4:48,NaN,0,71,0,0
-12.949982,141.632568,17/01/2025 4:47,NaN,0,69,0,0
-12.949973,141.632568,17/01/2025 4:45,NaN,0,142,0,0
-12.949968,141.632568,17/01/2025 4:30,NaN,0,110,0,9
-12.95004,141.632568,16/01/2025 14:34,NaN,0,87,0,0
-12.950044,141.632568,16/01/2025 14:33,NaN,0,87,0,0
-12.950044,141.632584,16/01/2025 14:32,NaN,0,174,0,0
-12.950047,141.632584,16/01/2025 14:31,NaN,0,87,0,0
-12.950045,141.632584,16/01/2025 14:30,NaN,0,87,0,0
-12.950037,141.632584,16/01/2025 14:28,NaN,0,87,0,0
-12.950042,141.632568,16/01/2025 14:27,NaN,0,87,0,0
-12.950047,141.632568,16/01/2025 14:25,NaN,0,87,0,0
-12.950055,141.632568,16/01/2025 14:24,NaN,0,87,0,0
-12.949717,141.635162,16/01/2025 14:18,0.048780488,80,87,3.799999952316284,27.100000381469727
-12.949362,141.635864,16/01/2025 14:16,0.043165513318664195,95.19999694824219,87,2.9000000953674316,13.899999618530273
-12.948793,141.636276,16/01/2025 14:14,0.027459971212566537,86.19999694824219,87,2.5,14.199999809265137
-12.948033,141.636475,16/01/2025 14:13,0.1598837692844582,63.29999923706055,87,3.0999999046325684,36.70000076293945
-12.947475,141.636337,16/01/2025 14:12,0.12586607064590402,81.09999847,88,4.199999809265137,44
-12.947225,141.636261,16/01/2025 14:11,0.0672043,71.90000153,88,3.5,44.70000076293945
-12.947055,141.636185,16/01/2025 14:11,0.077173896,88.40000153,88,4,45.099998474121094
-12.94688,141.636383,16/01/2025 14:10,0.1100323331611027,87.59999847,88,4.199999809265137,46.5
-12.946729,141.636627,16/01/2025 14:10,0,100,88,5,50.599998474121094
-12.946696,141.636932,16/01/2025 14:10,0.00806447,98.80000305175781,88,4.800000190734863,58
-12.946676,141.637238,16/01/2025 14:09,0.038095222,92.69999694824219,88,4.400000095367432,52.70000076293945
-12.946655,141.637527,16/01/2025 14:09,0.005213764,95.59999847,88,4.599999904632568,59.29999923706055
-12.946625,141.637817,16/01/2025 14:08,0.020501173,86.90000153,88,3.799999952316284,52.5
-12.946596,141.638107,16/01/2025 14:08,0.063063093,96.69999694824219,88,4.599999904632568,52.099998474121094
-12.94657,141.638397,16/01/2025 14:07,0.023686873929007028,95.90000153,88,4.199999809265137,44.79999923706055
-12.946544,141.638641,16/01/2025 14:07,0.00956431,93.59999847,89,3.799999952316284,51.599998474121094
-12.94653,141.638901,16/01/2025 14:07,0.00638976,93.59999847,89,3.5,49.599998474121094
-12.946507,141.639145,16/01/2025 14:06,0.015856237042227248,93.80000305175781,89,3.799999952316284,53.5
-12.94649,141.639404,16/01/2025 14:06,0.021810252,90.69999694824219,89,4,71.80000305175781
-12.946453,141.639694,16/01/2025 14:05,0.042051266,95.40000153,90,4,54
-12.946431,141.639908,16/01/2025 14:05,0,100,90,4.199999809265137,66.09999847
-12.946415,141.640121,16/01/2025 14:05,0.057351407,93.09999847,90,3.799999952316284,63
-12.946442,141.639816,16/01/2025 14:04,0.062236301,91.80000305175781,90,4.599999904632568,68
-12.946468,141.639572,16/01/2025 14:04,0.011999969482421874,99.40000153,90,5,77.30000305175781
-12.946464,141.639648,16/01/2025 14:03,0,100,90,3.5,52
-12.946486,141.639404,16/01/2025 14:03,0.2025172113114414,78.5,89,2.9000000953674316,87.90000153
-12.946504,141.63916,16/01/2025 14:02,0,100,89,4.400000095367432,87.40000153
-12.946525,141.638885,16/01/2025 14:02,0.081967214,93.59999847,88,4.199999809265137,59.900001525878906
-12.946544,141.638611,16/01/2025 14:02,0.10717895157309396,93.59999847,88,3.799999952316284,54.79999923706055
-12.946567,141.638351,16/01/2025 14:01,0.080999985,95.90000153,88,4,53.79999923706055
-12.946598,141.638092,16/01/2025 14:01,0.013569968792751089,95.09999847,88,4.199999809265137,61
-12.946616,141.637817,16/01/2025 14:00,0.011446394293308067,95.5,88,4.400000095367432,64.5
-12.946631,141.637543,16/01/2025 14:00,0.10212333992207526,93.80000305175781,88,3.799999952316284,42.5
-12.946658,141.637299,16/01/2025 14:00,0.030916859611174182,92.30000305175781,88,3.5,44.5
-12.946685,141.637039,16/01/2025 13:59,0.12104687942777376,86.09999847,88,4.199999809265137,59.20000076293945
-12.946713,141.636749,16/01/2025 13:59,0.10838451710380703,92.5,88,4.800000190734863,59.20000076293945
-12.946656,141.636597,16/01/2025 13:58,0.16900001525878905,91.5,87,4,48
-12.946471,141.63681,16/01/2025 13:58,0.051975053623859416,93.69999694824219,87,4,45
-12.946325,141.636993,16/01/2025 13:57,0.03626943,94.69999694824219,87,3.5,31
-12.94618,141.637161,16/01/2025 13:57,0.006217601,96.19999694824219,87,3.299999952316284,39.099998474121094
-12.946045,141.637329,16/01/2025 13:57,0.057955742,92.09999847,87,3.0999999046325684,35.5
-12.945915,141.637482,16/01/2025 13:56,0.066666667,94.19999694824219,87,3.299999952316284,30.100000381469727
-12.945802,141.637634,16/01/2025 13:56,0.11693985735783811,86.09999847,87,2.9000000953674316,28.5
-12.945682,141.637802,16/01/2025 13:55,0.014428362312754883,89.40000153,87,2.9000000953674316,26.399999618530273
-12.945534,141.637955,16/01/2025 13:55,0.007625322,91.40000153,87,3.0999999046325684,37.79999923706055
-12.945414,141.638107,16/01/2025 13:55,0.040044476,88.09999847,87,2.9000000953674316,31.5
-12.94527,141.638275,16/01/2025 13:54,0.065775964,94.09999847,87,3.5,45.29999923706055
-12.945117,141.638458,16/01/2025 13:54,0.015,99.19999694824219,87,4,41.400001525878906
-12.944959,141.638657,16/01/2025 13:53,0,100,87,3.799999952316284,45.79999923706055
-12.944805,141.638855,16/01/2025 13:53,0.025784702926591366,88,87,3.5,41.599998474121094
-12.944661,141.639038,16/01/2025 13:52,0.025999984741210937,98.69999694824219,87,3.5,41.400001525878906
-12.944516,141.639206,16/01/2025 13:52,0.003036468,98.59999847,87,3.5,50.599998474121094
-12.944386,141.639374,16/01/2025 13:52,0.00902702,99.19999694824219,88,3.299999952316284,39.70000076293945
-12.944272,141.639526,16/01/2025 13:51,0.1395089309472515,83.30000305175781,88,2.200000047683716,35.599998474121094
-12.944152,141.639679,16/01/2025 13:51,0.205,89.69999694824219,88,3.299999952316284,53.599998474121094
-12.94411,141.639816,16/01/2025 13:50,0.28859736543376113,84.80000305175781,88,3.700000047683716,75.40000153
-12.944075,141.639984,16/01/2025 13:50,0,100,87,7.699999809265137,54.29999923706055
-12.944072,141.640244,16/01/2025 13:50,0,100,87,4,16.399999618530273
-12.944036,141.640335,16/01/2025 13:49,0,100,87.69999694824219,2,20.399999618530273
-12.944023,141.640656,16/01/2025 13:49,0.45299999237060545,77.30000305175781,87,1.7999999523162842,74.19999694824219
-12.944023,141.6409,16/01/2025 13:48,0,100,87,5.699999809265137,30.600000381469727
-12.943947,141.641327,16/01/2025 13:48,0,100,87,6.400000095367432,37.900001525878906
-12.94388,141.641617,16/01/2025 13:47,NaN,0,87,0,6.199999809265137
-12.943845,141.641769,16/01/2025 13:47,0,100,87,2,20.5
-12.943784,141.641907,16/01/2025 13:47,0,100,88,0.10000000149011612,27.5
-12.943782,141.641937,16/01/2025 13:46,NaN,0,84,0,8.300000190734863
-12.943787,141.641937,16/01/2025 13:46,NaN,0,80,0,0
-12.943784,141.641953,16/01/2025 13:45,NaN,0,74.80000305175781,0,0
-12.945157,141.638397,16/01/2025 13:32,0.018604633420012718,85.19999694824219,87,2.9000000953674316,40.900001525878906
-12.945685,141.637726,16/01/2025 13:31,0.075,96.19999694824219,87,3.5,38.599998474121094
-12.94615,141.637192,16/01/2025 13:29,0.017582400814517514,90.19999694824219,87,2.4000000953674316,17.799999237060547
-12.946667,141.636551,16/01/2025 13:27,0.058635393,91,88,5.099999904632568,60.400001525878906
-12.946665,141.636826,16/01/2025 13:26,0.041540006088056046,96.59999847,87,3.799999952316284,43.400001525878906
-12.946729,141.637421,16/01/2025 13:24,NaN,0,87,0,10.899999618530273
-12.946747,141.637436,16/01/2025 13:22,NaN,0,87,0,0
-12.946754,141.637436,16/01/2025 13:21,NaN,0,87,0,0
-12.946761,141.637421,16/01/2025 13:19,NaN,0,87,0,0
-12.946755,141.637436,16/01/2025 13:17,NaN,0,87,0,0
-12.946769,141.637421,16/01/2025 13:16,NaN,0,87,0,0
-12.946767,141.637436,16/01/2025 13:14,NaN,0,87,0,0
-12.946743,141.637421,16/01/2025 13:12,NaN,0,87,0,0
-12.946733,141.637421,16/01/2025 13:11,NaN,0,87,0,0
-12.946747,141.637421,16/01/2025 13:09,NaN,0,87,0,0
-12.946763,141.637436,16/01/2025 13:07,NaN,0,87,0,0
-12.94678,141.637421,16/01/2025 13:06,NaN,0,87,0,0
-12.946761,141.637436,16/01/2025 13:04,NaN,0,87,0,0
-12.946763,141.637421,16/01/2025 13:02,NaN,0,87,0,0
-12.94677,141.637421,16/01/2025 13:01,NaN,0,88,0,0
-12.946729,141.637833,16/01/2025 12:59,0.076446294,93.09999847,87,4.199999809265137,44.599998474121094
-12.946673,141.638748,16/01/2025 12:57,0.061999969482421875,96.90000153,87,3.0999999046325684,36.400001525878906
-12.946609,141.639618,16/01/2025 12:56,0,100,88,3.700000047683716,39.900001525878906
-12.9466,141.639999,16/01/2025 12:54,0.029380933495218458,93.90000153,88,3.799999952316284,56.400001525878906
-12.946642,141.639114,16/01/2025 12:52,0.004587086,87,88,3.299999952316284,58.400001525878906
-12.946695,141.638275,16/01/2025 12:51,0.095394707,86.80000305175781,87,2.700000047683716,40.599998474121094
-12.946742,141.637512,16/01/2025 12:49,0,100,87,3.5,47.400001525878906
-12.946838,141.637268,16/01/2025 12:47,0.15300003051757813,92.30000305175781,88,4,52.20000076293945
-12.946803,141.638245,16/01/2025 12:46,0.025999984741210937,98.69999694824219,87,3.299999952316284,35.400001525878906
-12.946761,141.639008,16/01/2025 12:44,0.04522098,95.09999847,87,2.9000000953674316,35.70000076293945
-12.946747,141.639297,16/01/2025 12:42,0.024000015258789063,98.80000305175781,88,3.0999999046325684,33.599998474121094
-12.94672,141.639984,16/01/2025 12:41,0,100,88,2.9000000953674316,45.79999923706055
-12.946732,141.639572,16/01/2025 12:39,0.015999984741210938,99.19999694824219,88,4.599999904632568,90.19999694824219
-12.946749,141.639328,16/01/2025 12:37,NaN,0,87,0,8.800000190734863
-12.946788,141.63858,16/01/2025 12:36,0.044164006,93,88,3.700000047683716,53.099998474121094
-12.94683,141.637604,16/01/2025 12:34,0.021253985466854496,93.09999847,88,3.700000047683716,37.900001525878906
-12.946835,141.63739,16/01/2025 12:32,0,100,88,4.599999904632568,53.70000076293945
-12.946901,141.638321,16/01/2025 12:31,0.044257160275085895,92.80000305175781,87,2.700000047683716,23.899999618530273
-12.949253,141.639435,16/01/2025 7:12,0.099109145,85.30000305175781,88,2.4000000953674316,39.099998474121094
-12.949085,141.638779,16/01/2025 7:10,0.015999984741210938,99.19999694824219,87,2.4000000953674316,35.70000076293945
-12.94893,141.638138,16/01/2025 7:08,0.057201209262910876,95.09999847,87,2.200000047683716,17.600000381469727
-12.948763,141.637558,16/01/2025 7:07,0.041879452606926666,95.80000305175781,87,2.4000000953674316,31.600000381469727
-12.948992,141.637955,16/01/2025 7:05,0,100,87,3.799999952316284,38.20000076293945
-12.94917,141.638657,16/01/2025 7:03,0,100,87,2.4000000953674316,29.299999237060547
-12.949308,141.639252,16/01/2025 7:02,0,100,87,2.4000000953674316,26.700000762939453
-12.949438,141.639709,16/01/2025 7:00,0.1856540668454048,86,88,2.700000047683716,36.29999923706055
-12.949387,141.639526,16/01/2025 7:00,0.028235312069163604,83.80000305175781,88,2.4000000953674316,49.70000076293945
-12.949338,141.639343,16/01/2025 6:59,0.063965883,90.80000305175781,88,2.700000047683716,54.20000076293945
-12.949298,141.639175,16/01/2025 6:59,0.014925320839695907,86.40000153,88,2.4000000953674316,60.70000076293945
-12.949257,141.639008,16/01/2025 6:58,0.049142892020089285,85.30000305175781,88,2.4000000953674316,64.19999694824219
-12.949206,141.63884,16/01/2025 6:58,0.022113059189385283,80.5,87,2,43.400001525878906
-12.949173,141.638672,16/01/2025 6:57,0.066999969,96.59999847,87,2.700000047683716,45.900001525878906
-12.949125,141.638504,16/01/2025 6:57,0.063291137,91.80000305175781,87,2.700000047683716,39
-12.949092,141.638321,16/01/2025 6:57,0.12184872737367541,89.40000153,87,2.4000000953674316,41.400001525878906
-12.949039,141.638153,16/01/2025 6:56,0.021929825295224952,90.19999694824219,87,2.700000047683716,36.900001525878906
-12.948995,141.63797,16/01/2025 6:56,0.059782608695652176,89.19999694824219,87,2.9000000953674316,41.70000076293945
-12.948941,141.637787,16/01/2025 6:55,0.083153316,88.69999694824219,87,2.700000047683716,39.599998474121094
-12.948898,141.637589,16/01/2025 6:55,0.085,95.69999694824219,87,3.0999999046325684,44.599998474121094
-12.94883,141.63739,16/01/2025 6:55,0.10297482657749296,82.90000153,87,2.700000047683716,49.29999923706055
-12.948928,141.637238,16/01/2025 6:54,0.080283302,81.30000305175781,87.69999694824219,2.200000047683716,30.799999237060547
-12.949073,141.637253,16/01/2025 6:54,0.013292464327120968,97.09999847,87,4.599999904632568,49.400001525878906
-12.94917,141.637497,16/01/2025 6:53,0.1233299036343988,91.30000305175781,87,3.5,41
-12.949251,141.637695,16/01/2025 6:53,0.021999969482421874,98.90000153,87,3.0999999046325684,24.799999237060547
-12.949327,141.637863,16/01/2025 6:52,0.021229067328255937,88.5,87,2.4000000953674316,23.5
-12.949387,141.638016,16/01/2025 6:52,0.030302967491762724,94.19999694824219,87,2.5,24
-12.949445,141.638184,16/01/2025 6:52,0.020879137647020946,90,87,2.5,33.400001525878906
-12.949515,141.638351,16/01/2025 6:51,0.033594624,87.80000305175781,87,2.5,25.200000762939453
-12.949581,141.638504,16/01/2025 6:51,0.025183646,94.09999847,87,2.700000047683716,25.799999237060547
-12.949648,141.638672,16/01/2025 6:50,0,100,87,2.9000000953674316,33.20000076293945
-12.949772,141.638977,16/01/2025 6:50,0.145,92.69999694824219,87,2.5,38.599998474121094
-12.949835,141.639145,16/01/2025 6:49,0.016649308007553817,95.30000305175781,87,2.4000000953674316,33.29999923706055
-12.949892,141.639282,16/01/2025 6:49,0.003000031,99.80000305175781,87,2.4000000953674316,28.899999618530273
-12.949937,141.639389,16/01/2025 6:48,0.070999985,96.40000153,87,2.4000000953674316,39.400001525878906
-12.949998,141.639542,16/01/2025 6:48,0,100,87,3.299999952316284,45.70000076293945
-12.950064,141.639725,16/01/2025 6:47,0.049783532,90.09999847,87,2.9000000953674316,49.29999923706055
-12.95014,141.639923,16/01/2025 6:47,0.069915237,91.09999847,87,2.9000000953674316,35.20000076293945
-12.950205,141.640076,16/01/2025 6:47,0.005040323,98.90000153,88,2.700000047683716,30.399999618530273
-12.95016,141.639969,16/01/2025 6:46,0.040999984741210936,97.90000153,88,3.5,50
-12.95008,141.639771,16/01/2025 6:46,0.086805554,82.59999847,88,2.700000047683716,47.70000076293945
-12.950006,141.639587,16/01/2025 6:45,0.064000015,96.80000305175781,88,2.9000000953674316,53.900001525878906
-12.94994,141.639404,16/01/2025 6:45,0.067497402,93,87,3.0999999046325684,51.70000076293945
-12.949859,141.639206,16/01/2025 6:45,0.049943264,85.90000153,87,2.9000000953674316,53
-12.949777,141.639023,16/01/2025 6:44,0.052083332413508585,84.09999847,87,2.700000047683716,53.70000076293945
-12.949705,141.638824,16/01/2025 6:44,0.044537502,174.20000457763672,174,5,63.70000076293945
-12.949625,141.638641,16/01/2025 6:43,0.20498307449554842,79.19999694824219,87,2.4000000953674316,42.599998474121094
-12.94956,141.638474,16/01/2025 6:43,0.2780000305175781,86.09999847,87,2.4000000953674316,41.900001525878906
-12.949503,141.638306,16/01/2025 6:42,0.2569372992383308,84.80000305175781,87,1.7999999523162842,27.799999237060547
-12.949443,141.638184,16/01/2025 6:42,NaN,0,87,0,10.699999809265137
-12.949409,141.638077,16/01/2025 6:42,0.038461538461538464,89.19999694824219,87,2.5,37.099998474121094
-12.94934,141.637924,16/01/2025 6:41,0.24599998474121093,87.69999694824219,87,1.7999999523162842,35.599998474121094
-12.949284,141.637787,16/01/2025 6:41,0.022556374957458544,92,87,2.700000047683716,35.400001525878906
-12.94922,141.637634,16/01/2025 6:40,0.098000031,95.09999847,87,2.4000000953674316,36.099998474121094
-12.949152,141.637466,16/01/2025 6:40,0.35900001525878905,82,87,2.5,46.400001525878906
-12.949021,141.637436,16/01/2025 6:40,0.15,92.5,87,3.299999952316284,40.900001525878906
-12.949101,141.637665,16/01/2025 6:39,0.002129974,93.80000305175781,87,3.700000047683716,42.599998474121094
-12.94919,141.637863,16/01/2025 6:39,0.022099447513812154,89.5,87,2.9000000953674316,44.599998474121094
-12.949271,141.638062,16/01/2025 6:38,0.051282051,95,87,3.299999952316284,37.29999923706055
-12.949345,141.63826,16/01/2025 6:38,0.016913303,93.80000305175781,87,3.299999952316284,43.599998474121094
-12.949427,141.638443,16/01/2025 6:37,0.050308023,94.90000153,87,3.5,47.20000076293945
-12.949482,141.638596,16/01/2025 6:37,0.019128538,93.19999694824219,87,2.700000047683716,35.400001525878906
-12.949547,141.638763,16/01/2025 6:37,0.049000015,97.5,87,2.700000047683716,29.700000762939453
-12.949635,141.638992,16/01/2025 6:36,0.067692292,94.19999694824219,87,2.9000000953674316,41.400001525878906
-12.949946,141.639771,16/01/2025 6:34,0,100,87,3.700000047683716,49.29999923706055
-12.950075,141.640076,16/01/2025 6:33,0.2889812505640756,41.099998474121094,87,1.2000000476837158,33.79999923706055
-12.949819,141.63945,16/01/2025 6:31,0.021436226522849176,92.30000305175781,88,3.0999999046325684,57.599998474121094
-12.949529,141.638733,16/01/2025 6:29,0.081999969,95.90000153,87,3.0999999046325684,40.29999923706055
-12.949266,141.638062,16/01/2025 6:28,0.059511143,91.30000305175781,87,2.9000000953674316,41.5
-12.949,141.637299,16/01/2025 6:26,0.24400001525878906,87.80000305175781,88,2.700000047683716,37.5
-12.94958,141.63649,16/01/2025 6:24,0.1222606556774049,81.40000153,87,3.799999952316284,38.900001525878906
-12.94993,141.635452,16/01/2025 6:23,0.091891892,88.19999694824219,87,4.199999809265137,40.400001525878906
-12.950147,141.634521,16/01/2025 6:21,0,100,87,4.800000190734863,36.20000076293945
-12.950397,141.633438,16/01/2025 6:19,0.039281706621090096,87.30000305175781,87,4.199999809265137,45
-12.950568,141.632797,16/01/2025 6:18,0,100,88,4.800000190734863,44.29999923706055
-12.950642,141.632568,16/01/2025 6:18,0,100,87,4.800000190734863,49.5
-12.950715,141.632339,16/01/2025 6:17,0.024564933177590603,96.5,87,4.599999904632568,56.099998474121094
-12.950787,141.632111,16/01/2025 6:17,0.008000031,99.59999847,87,4.599999904632568,50.099998474121094
-12.950856,141.631882,16/01/2025 6:17,0.081735606,95,87,5,60
-12.950913,141.631699,16/01/2025 6:16,0.071999969,96.40000153,87,3.299999952316284,35.900001525878906
-12.950958,141.631531,16/01/2025 6:16,0.005,99.69999694824219,87,3.5,43.599998474121094
-12.951052,141.631363,16/01/2025 6:16,0.097814794,91.40000153,87,3.700000047683716,51
-12.951072,141.631317,16/01/2025 6:15,0.027081214,98.30000305175781,87,3.299999952316284,49.599998474121094
-12.951193,141.631195,16/01/2025 6:15,0.068000031,96.59999847,87,3.700000047683716,67.19999694824219
-12.951322,141.631088,16/01/2025 6:15,0,100,87,3.0999999046325684,43.599998474121094
-12.951438,141.631073,16/01/2025 6:14,0,100,87,2,11.5
-12.951553,141.631042,16/01/2025 6:14,0,100,87,3.299999952316284,14.100000381469727
-12.951703,141.631042,16/01/2025 6:14,0,100,87,3.0999999046325684,14.899999618530273
-12.951895,141.631073,16/01/2025 6:13,0,100,87.90000153,5.5,34
-12.951975,141.631134,16/01/2025 6:13,0.017523364798347346,84.80000305175781,87,1.7999999523162842,58.599998474121094
-12.952048,141.631119,16/01/2025 6:13,0,100,87,2,80.40000153
-12.952111,141.631104,16/01/2025 6:12,0,100,87,4.400000095367432,17.5
-12.952329,141.631104,16/01/2025 6:12,0,100,87,1.100000023841858,45.400001525878906
-12.952445,141.631088,16/01/2025 6:12,0,100,87.19999694824219,0.30000001192092896,6.300000190734863
-12.952487,141.631119,16/01/2025 6:11,0.065292146,84.40000153,88,2.5,88.09999847
-12.952646,141.631104,16/01/2025 6:11,0.066734058,95.59999847,87,3.0999999046325684,67.30000305175781
-12.952782,141.631088,16/01/2025 6:11,0.077393062,94.40000153,87,2.4000000953674316,63.20000076293945
-12.952878,141.631073,16/01/2025 6:10,NaN,0,87,0,11
-12.952878,141.631088,16/01/2025 6:10,NaN,0,87,0,10
-12.95297,141.631073,16/01/2025 6:10,0.085,95.69999694824219,88,2.9000000953674316,72
-12.953127,141.631073,16/01/2025 6:09,0.033000030517578126,98.30000305175781,87,3.0999999046325684,82.90000153
-12.953281,141.631088,16/01/2025 6:09,0,100,88,3.299999952316284,59.400001525878906
-12.953417,141.631088,16/01/2025 6:09,NaN,0,87,0,10.899999618530273
-12.95343,141.631088,16/01/2025 6:08,0.027397244,93.59999847,88,2.9000000953674316,64.19999694824219
-12.95357,141.631088,16/01/2025 6:08,0.078453022,86.90000153,88,2.5,82.59999847
-12.95368,141.631134,16/01/2025 6:08,0,100,87,7.900000095367432,54.29999923706055
-12.953868,141.631332,16/01/2025 6:07,0,100,87,7.199999809265137,57.400001525878906
-12.953981,141.631393,16/01/2025 6:07,0,100,87,4.400000095367432,55.20000076293945
-12.954142,141.631271,16/01/2025 6:07,0,100,87,2.5,48.79999923706055
-12.954103,141.631119,16/01/2025 6:06,0,100,87,3.0999999046325684,13.899999618530273
-12.954077,141.631012,16/01/2025 6:05,NaN,0,88,0,0
-12.95408,141.631027,16/01/2025 6:04,NaN,100,174,1.2000000476837158,32.70000076293945
-12.954083,141.631027,16/01/2025 6:04,NaN,0,86,0,0
-12.954082,141.631042,16/01/2025 6:03,NaN,0,84,0,0
-12.954077,141.631027,16/01/2025 6:02,NaN,0,169,0.10000000149011612,23.399999618530273
-12.954063,141.631042,16/01/2025 5:53,NaN,0,87,0,0
-12.954075,141.631042,16/01/2025 5:52,NaN,0,87,0,0
-12.954073,141.631027,16/01/2025 5:52,NaN,0,259,0,0
-12.954075,141.631027,16/01/2025 5:50,NaN,0,259,0,0
-12.954083,141.631042,16/01/2025 5:50,NaN,0,87,0,0
-12.954085,141.631042,16/01/2025 5:49,NaN,0,87,0,0
-12.95408,141.631042,16/01/2025 5:49,NaN,0,87,0,0
-12.954079,141.631042,16/01/2025 5:49,NaN,0,87,0,0
-12.954065,141.631012,16/01/2025 5:48,NaN,0,87,0,0
-12.954073,141.631012,16/01/2025 5:48,NaN,0,87,0,0
-12.954063,141.631012,16/01/2025 5:48,NaN,0,87,0,0
-12.954066,141.631012,16/01/2025 5:47,NaN,0,87,0,0
-12.954052,141.631012,16/01/2025 5:47,NaN,0,87,0,0
-12.954053,141.631012,16/01/2025 5:46,NaN,0,87,0,0
-12.954066,141.631027,16/01/2025 5:45,NaN,0,261,0,0
-12.95406,141.631027,16/01/2025 5:45,NaN,0,87,0,0
-12.954059,141.631027,16/01/2025 5:44,NaN,0,261,0,0
-12.954065,141.631042,16/01/2025 5:44,NaN,0,174,0,0
-12.954065,141.631027,16/01/2025 5:44,NaN,0,174,0,0
-12.954072,141.631027,16/01/2025 5:43,NaN,0,262,0,0
-12.95406,141.631012,16/01/2025 5:43,NaN,0,87,0,0
-12.954079,141.631027,16/01/2025 5:43,NaN,0,430,0,10
-12.954068,141.631042,16/01/2025 5:42,NaN,0,87,0,10
-12.954155,141.631042,16/01/2025 5:42,NaN,0,87,0,10.600000381469727
-12.954123,141.631027,16/01/2025 5:42,0.31,84.5,87,0.8999999761581421,54
-12.954103,141.63118,16/01/2025 5:41,NaN,0,87,0,8.199999809265137
-12.954097,141.631149,16/01/2025 5:41,0,100,87,3.5,43.79999923706055
-12.954125,141.631348,16/01/2025 5:41,0,100,87,5,42.29999923706055
-12.954178,141.631409,16/01/2025 5:40,0.18800003051757813,90.59999847,87,2.9000000953674316,68.59999847
-12.95399,141.631531,16/01/2025 5:40,0,100,87.69999694824219,4.400000095367432,67.90000153
-12.953988,141.631424,16/01/2025 5:40,0,100,87,4.800000190734863,33.79999923706055
-12.953785,141.631241,16/01/2025 5:39,0,100,88,6.099999904632568,41.099998474121094
-12.953755,141.631332,16/01/2025 5:39,0.59,70.5,88,1.600000023841858,65.09999847
-12.953712,141.631241,16/01/2025 5:39,0.32300003051757814,83.80000305175781,88,2.5,48.400001525878906
-12.953669,141.631119,16/01/2025 5:38,0.19300003051757814,90.30000305175781,88,1.399999976158142,80.69999694824219
-12.95352,141.631119,16/01/2025 5:38,0.013574712182390857,87.80000305175781,88,2.5,63.20000076293945
-12.953373,141.631119,16/01/2025 5:38,0.19834714847447582,87.19999694824219,88,2.700000047683716,67.5
-12.953218,141.631104,16/01/2025 5:37,0.015712699773901048,88.40000153,88,3.0999999046325684,64.80000305175781
-12.95307,141.631104,16/01/2025 5:37,0.080292017,92,88,2.700000047683716,71.59999847
-12.952929,141.631104,16/01/2025 5:37,0,100,88,2.700000047683716,61.400001525878906
